propertyCode,propertyType,municipality,status,numPhotos,rooms,bathrooms,floor,size,priceByArea,parkingSpacePrice,exterior,hasVideo,hasPlan,has3DTour,has360,hasLift,isFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,latitude,longitude,price
89795484,flat,Playa de Farnals,good,18,3,1,6,100.0,9.0,0.0,True,True,False,False,False,True,True,False,False,39.5655152,-0.2833084,900.0
87839694,flat,València,good,8,2,2,2,110.0,15.0,0.0,True,False,True,True,False,True,True,False,False,39.4623278,-0.374155,1650.0
84554974,penthouse,València,good,7,3,2,5,120.0,14.0,0.0,True,False,True,True,False,True,True,False,False,39.4623278,-0.374155,1733.0
98292695,flat,Torrent,good,15,2,1,1,70.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.4335447,-0.4625289,620.0
98285961,flat,València,good,14,4,2,2,124.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4744551,-0.3435986,1200.0
98285049,flat,Alboraya,good,8,2,1,0,41.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.5015607,-0.352471,750.0
98283992,flat,València,good,8,3,1,2,85.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4764872,-0.3833274,850.0
98283768,flat,València,good,19,2,2,3,75.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4748053,-0.3798565,950.0
98267079,flat,València,good,16,3,1,7,112.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4631522,-0.3835477,1200.0
98263265,flat,València,good,15,2,2,11,81.0,13.0,0.0,True,True,False,False,False,True,True,True,True,39.4513807,-0.361381,1050.0
89447730,flat,València,good,18,4,1,3,118.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.471427,-0.3773091,800.0
98259385,flat,València,good,22,2,2,3,80.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.472883,-0.3935494,800.0
98254479,flat,València,good,16,2,1,1,83.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.463955,-0.3711758,850.0
98234524,flat,València,good,22,4,2,4,120.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.489114,-0.379355,950.0
98244147,flat,València,good,25,3,1,2,82.0,10.0,0.0,True,True,False,False,False,True,True,False,False,39.4708335,-0.3466285,850.0
98242595,flat,València,good,24,3,2,6,87.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4917268,-0.3995226,1100.0
98238360,flat,Paterna,good,14,2,2,6,85.0,9.0,0.0,True,False,False,False,False,True,True,True,True,39.5222404,-0.424477,750.0
98236912,flat,Burjassot,good,12,3,2,1,100.0,8.0,0.0,True,True,False,False,False,True,True,False,False,39.5100286,-0.4115793,825.0
98227310,flat,Carcer,good,38,4,2,2,107.0,3.0,0.0,True,False,False,False,False,False,True,False,False,39.066444,-0.5634236,350.0
86444992,flat,València,good,20,3,1,3,79.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.473471,-0.3512115,900.0
98198994,flat,València,good,26,3,2,3,180.0,17.0,0.0,True,False,False,False,False,False,True,False,False,39.4691129,-0.3758043,3000.0
98192836,flat,València,good,24,3,2,4,110.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4711155,-0.3502492,1000.0
98188662,flat,València,good,23,3,1,1,60.0,14.0,0.0,True,True,False,False,False,False,True,False,False,39.4650696,-0.3329935,850.0
98125411,penthouse,València,good,17,2,1,7,102.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.466583,-0.3729758,1400.0
98116358,flat,València,good,20,4,2,5,120.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.470366,-0.395016,1100.0
88159925,flat,València,good,19,2,2,6,142.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4630912,-0.3638213,1200.0
95639564,studio,València,good,27,0,1,9,53.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4940435,-0.3985287,800.0
87155262,flat,València,good,11,3,1,4,95.0,9.0,0.0,False,False,False,False,False,True,True,False,False,39.4718561,-0.3540059,850.0
89977279,flat,València,good,43,4,2,14,110.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4775705,-0.3578196,1300.0
98058978,flat,Alzira,good,20,3,2,8,100.0,6.0,0.0,True,False,False,False,False,True,True,True,True,39.1524556,-0.4256271,600.0
98055437,flat,València,good,24,4,2,4,170.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4669663,-0.3693864,1200.0
98047204,flat,València,good,10,2,1,2,70.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4886679,-0.3689324,800.0
93741608,flat,València,good,20,2,1,1,70.0,11.0,0.0,True,False,False,False,False,False,True,False,False,39.4820024,-0.3286076,800.0
98013745,chalet,Picassent,good,20,3,1,0,150.0,5.0,0.0,False,True,False,False,False,False,True,False,False,39.3630994,-0.4646664,800.0
98012904,flat,València,good,14,3,2,2,95.0,21.0,0.0,True,False,False,False,False,False,True,False,False,39.4753104,-0.3302504,2000.0
97997938,flat,Paterna,good,15,4,2,2,130.0,6.0,0.0,True,True,False,False,False,True,True,False,False,39.5063582,-0.4417961,800.0
97436678,flat,València,good,18,3,2,2,157.0,11.0,0.0,True,True,True,False,False,True,True,False,False,39.467563,-0.3767193,1700.0
96900369,flat,València,good,23,1,1,1,95.0,13.0,0.0,False,False,False,False,False,True,True,False,False,39.4758811,-0.3782261,1200.0
96064645,flat,València,good,60,4,2,7,189.0,6.0,0.0,False,False,False,False,False,True,True,True,True,39.4583368,-0.3644532,1200.0
94197698,flat,Bellreguard,good,78,2,2,3,67.0,29.0,0.0,True,True,False,False,False,True,True,False,False,38.961913,-0.1275328,1950.0
98312055,flat,Paterna,good,15,4,2,2,130.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.5090582,-0.4424961,800.0
98309876,countryHouse,Benaguasil,good,16,4,6,0,450.0,12.0,0.0,False,False,False,False,False,False,True,True,True,39.5899201,-0.5911893,5200.0
98302732,flat,València,good,12,4,3,3,250.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4748271,-0.3814826,2500.0
98301830,flat,València,good,16,3,1,1,76.0,12.0,0.0,False,False,False,False,False,True,True,False,False,39.4767884,-0.3842405,900.0
98297856,duplex,L'Eliana,good,10,2,2,3,90.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.5654661,-0.5326793,750.0
85759239,flat,Alfara del Patriarca,good,17,2,1,1,70.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.5462132,-0.3863498,700.0
98295359,flat,València,good,18,3,2,4,90.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4728128,-0.3633177,1500.0
98292827,duplex,València,good,17,3,2,3,77.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4615129,-0.3298437,900.0
98265967,flat,València,good,20,3,2,2,95.0,16.0,0.0,True,False,True,False,False,True,True,False,False,39.4725638,-0.3625754,1500.0
98260916,studio,València,good,23,0,1,3,40.0,16.0,100.0,True,False,False,False,False,True,True,True,False,39.469097,-0.3741067,650.0
90675237,flat,València,good,21,3,1,1,81.0,15.0,0.0,True,False,False,False,False,False,True,False,False,39.4670128,-0.3577491,1200.0
98239619,flat,València,good,20,3,2,5,75.0,17.0,0.0,True,True,False,False,False,True,True,False,False,39.4718924,-0.3467836,1250.0
98238033,flat,València,good,27,3,2,4,96.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4735359,-0.3326065,740.0
31264607,flat,Rocafort,good,16,3,2,3,120.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.5292017,-0.4109261,900.0
94724287,flat,València,good,28,3,1,2,67.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4887255,-0.3906494,585.0
98152703,flat,Playa de Farnals,good,37,3,2,12,100.0,16.0,0.0,True,False,False,False,False,True,True,True,True,39.5625835,-0.2879225,1600.0
98140599,flat,València,good,23,3,2,3,110.0,7.0,0.0,False,False,False,False,False,True,True,False,False,39.47077,-0.34516,800.0
94453090,flat,València,good,21,3,2,2,105.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4695806,-0.3969734,750.0
97947979,flat,Cullera,good,45,4,2,15,170.0,7.0,0.0,False,False,False,False,False,True,True,True,True,39.1583477,-0.2403943,1200.0
97075590,penthouse,València,good,43,2,1,6,75.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.4726164,-0.3953708,1200.0
98098304,duplex,València,good,12,2,2,3,76.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4520355,-0.3719965,850.0
97996931,duplex,L'Eliana,good,20,2,2,2,112.0,8.0,0.0,True,False,False,False,False,True,True,True,True,39.5639516,-0.526381,900.0
97953838,flat,València,good,36,1,1,2,87.0,46.0,0.0,True,True,False,False,False,False,True,False,False,39.4586475,-0.3726863,4000.0
27382563,flat,València,good,40,3,1,3,88.0,10.0,0.0,False,False,False,False,False,True,True,False,False,39.4761733,-0.3515805,850.0
90360466,flat,València,good,20,2,1,1,70.0,13.0,0.0,True,True,False,False,False,True,True,False,False,39.4746929,-0.3816865,900.0
97744085,flat,València,good,61,3,2,3,138.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4629314,-0.3703126,1500.0
97701642,flat,Monserrat,good,36,2,2,2,91.0,6.0,0.0,True,True,False,False,False,True,True,False,False,39.3562725,-0.6029724,580.0
94228674,flat,València,good,41,3,1,3,88.0,10.0,0.0,False,False,False,False,False,True,True,False,False,39.4770699,-0.3545938,850.0
97524508,duplex,València,good,56,4,4,4,199.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4670969,-0.3818582,2500.0
97246906,flat,Miramar,good,37,3,2,8,95.0,7.0,0.0,True,False,False,False,False,True,True,False,False,38.9596257,-0.12502,700.0
97247247,flat,Gandia,good,39,3,2,2,100.0,7.0,0.0,True,False,False,False,False,True,True,True,True,38.9979464,-0.16105,650.0
96693224,duplex,València,good,9,4,3,4,179.0,16.0,0.0,True,False,True,False,False,True,True,False,False,39.4716519,-0.3732605,2950.0
96492922,flat,València,good,24,4,2,4,148.0,6.0,0.0,True,False,False,False,False,True,True,True,True,39.4722925,-0.4128017,950.0
96216701,flat,Gandia,good,29,2,1,7,78.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.0096255,-0.1729482,450.0
95922035,duplex,València,good,32,7,4,6,390.0,9.0,0.0,True,True,False,False,False,True,True,True,True,39.4756156,-0.3592786,3500.0
96614137,countryHouse,Burjassot,renew,9,0,0,0,105.0,7.0,0.0,False,True,True,False,False,False,True,False,False,39.5081052,-0.4144267,700.0
93204538,flat,València,good,26,2,1,3,55.0,25.0,0.0,True,False,False,False,False,True,True,False,False,39.4843049,-0.3667464,1350.0
93212203,flat,València,good,33,5,3,7,242.0,7.0,0.0,True,True,False,False,False,True,True,True,True,39.4720533,-0.3713508,1800.0
87856836,flat,Gandia,good,41,2,1,6,75.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.0018086,-0.1642261,400.0
87356107,flat,Gandia,good,59,2,2,5,80.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.0127635,-0.1754797,450.0
86916498,flat,Gandia,good,58,2,2,12,85.0,5.0,0.0,True,False,False,False,False,True,True,True,True,39.0169143,-0.1789076,450.0
98315356,penthouse,València,good,25,1,1,4,66.0,11.0,0.0,False,False,False,False,False,True,True,False,False,39.4768065,-0.381468,750.0
98300898,flat,València,good,52,3,1,1,80.0,13.0,0.0,True,False,False,False,False,False,True,False,False,39.4683805,-0.3291954,1000.0
98289572,flat,València,good,45,2,1,1,77.0,16.0,0.0,True,False,False,False,False,True,True,True,True,39.4642811,-0.3753013,1200.0
87954122,flat,València,good,20,3,1,1,82.0,13.0,0.0,False,False,False,False,False,True,True,False,False,39.4635729,-0.3436051,1100.0
98276900,flat,València,good,36,3,2,2,175.0,6.0,0.0,True,False,False,False,False,True,True,False,False,39.4632478,-0.3835686,1100.0
98276873,flat,Alboraya,good,32,2,2,1,100.0,21.0,0.0,True,True,False,False,False,True,True,False,False,39.4877832,-0.3285522,2100.0
98276831,flat,València,good,29,3,2,4,118.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.464019,-0.3800296,1200.0
98276793,flat,València,good,27,3,2,1,98.0,9.0,0.0,True,True,False,False,False,True,True,False,False,39.4482011,-0.3862814,850.0
98276790,chalet,Riba-Roja de Túria,good,29,5,2,0,140.0,6.0,0.0,False,False,False,False,False,False,True,False,False,39.5467713,-0.5687191,850.0
98276745,flat,València,good,28,2,1,5,88.0,23.0,0.0,True,False,False,False,False,False,True,True,True,39.4777422,-0.3256059,2000.0
98276693,chalet,Almarda,good,37,4,3,0,275.0,5.0,0.0,False,False,False,False,False,False,True,True,True,39.7122599,-0.1998937,1300.0
98276686,studio,Gandia,good,40,0,1,0,45.6,26.0,0.0,False,True,False,False,False,False,True,False,False,38.9946296,-0.1561232,1200.0
98276605,chalet,La Pobla de Vallbona,good,34,3,2,0,137.0,11.0,0.0,False,True,False,False,False,False,True,True,True,39.6254899,-0.5371279,1500.0
98276475,flat,Picassent,good,41,3,2,5,165.0,8.0,0.0,True,False,False,False,False,True,True,True,True,39.3663453,-0.4600868,1300.0
98274709,duplex,Almarda,good,25,2,1,3,70.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.7124641,-0.1967058,900.0
98274489,flat,València,good,22,3,1,1,90.0,11.0,0.0,True,False,False,False,False,False,True,False,False,39.4636732,-0.3309586,990.0
98270488,chalet,Bétera,good,39,5,3,0,170.0,16.0,0.0,False,True,False,False,False,False,True,True,True,39.5768904,-0.4119646,2800.0
98270350,chalet,Godelleta,good,36,9,11,0,600.0,7.0,0.0,False,False,False,False,False,False,True,True,True,39.42306,-0.68433,4000.0
98255862,flat,València,good,41,3,2,1,106.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4703682,-0.3790921,950.0
98248453,chalet,Riba-Roja de Túria,good,31,5,3,0,418.0,6.0,0.0,False,False,False,False,False,False,True,True,True,39.5563196,-0.5468641,2500.0
98245761,flat,València,good,26,3,2,3,100.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4672915,-0.3588643,1300.0
98238362,flat,València,good,30,5,2,2,150.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4657929,-0.3735811,1400.0
98197039,flat,València,good,32,3,2,6,93.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4691709,-0.3868896,1000.0
90122618,flat,Burjassot,good,31,3,1,3,70.0,8.0,0.0,True,True,False,False,False,False,True,False,False,39.5137818,-0.4168655,550.0
98189982,flat,Paterna,good,39,3,2,3,151.0,6.0,0.0,True,False,False,False,False,True,True,True,True,39.5132786,-0.4312833,980.0
98108552,flat,València,good,23,6,2,7,185.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4742937,-0.3814401,2000.0
92304625,flat,Burjassot,good,30,3,1,2,70.0,8.0,0.0,True,True,False,False,False,False,True,False,False,39.5130689,-0.4160122,550.0
98085559,duplex,València,good,24,3,3,6,130.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4615127,-0.3473998,1300.0
97476474,flat,Gandia,good,31,2,1,1,70.0,5.0,0.0,True,False,False,False,False,False,True,False,False,38.9984867,-0.1657414,380.0
98080993,flat,Playa de Farnals,good,10,3,1,3,85.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.5640597,-0.2851729,1500.0
94678801,chalet,Benimàmet,good,58,5,4,0,800.0,2.0,0.0,False,False,False,False,False,False,True,True,True,39.4971111,-0.4244966,1500.0
98029849,flat,València,good,29,4,2,4,108.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4480507,-0.3901449,800.0
37128879,flat,València,good,40,3,1,2,100.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.472764,-0.3511326,950.0
97970260,chalet,Torrent,good,30,3,3,0,188.0,10.0,0.0,False,False,False,False,False,False,True,False,False,39.4161729,-0.522858,1900.0
89723450,studio,València,good,23,0,1,0,45.0,16.0,0.0,True,True,False,False,False,False,True,False,False,39.4800137,-0.3798294,700.0
97955147,flat,València,good,21,1,1,1,54.0,13.0,0.0,True,False,False,False,False,False,True,False,False,39.4615917,-0.3698258,700.0
97944096,flat,València,good,31,4,3,5,180.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4661016,-0.3833557,1850.0
97791700,flat,València,good,94,4,2,10,145.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4664993,-0.3514815,1200.0
97884116,flat,València,good,33,4,2,3,115.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4695486,-0.34597,1250.0
97853389,flat,Puerto de Sagunto,good,28,2,1,2,70.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.6651972,-0.2274113,600.0
94492471,chalet,Riba-Roja de Túria,good,28,3,1,0,100.0,22.0,0.0,False,False,False,False,False,False,True,True,True,39.5144039,-0.5599376,2200.0
97802990,chalet,Rocafort,good,64,4,4,0,449.0,10.0,0.0,False,False,False,False,False,False,True,True,True,39.5445066,-0.4182025,4500.0
97801681,flat,València,good,25,2,2,0,170.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4614195,-0.3827001,1800.0
89965029,flat,Alboraya,good,61,2,2,0,80.0,23.0,0.0,True,False,False,False,False,False,True,False,False,39.5107152,-0.3222822,1800.0
94215862,flat,València,good,69,2,1,1,80.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4741181,-0.3699938,775.0
97790601,flat,València,good,31,3,1,3,100.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4726904,-0.3528285,950.0
97758306,flat,València,good,28,4,2,5,130.0,11.0,100.0,True,True,False,False,False,True,True,True,False,39.4722757,-0.3458965,1400.0
95217646,flat,València,good,24,3,2,5,85.0,15.0,105.0,True,True,False,False,False,True,True,True,False,39.464599,-0.3784378,1300.0
94411240,flat,Gandia,good,33,3,2,1,111.0,22.0,0.0,True,False,False,False,False,True,True,True,True,39.0098982,-0.1680235,2400.0
97660879,flat,València,good,24,4,2,2,157.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4705265,-0.3745606,1700.0
96168908,flat,València,good,92,4,2,3,130.0,9.0,100.0,True,False,False,False,False,True,True,True,False,39.4695053,-0.3502796,1200.0
84370750,flat,València,good,64,3,2,5,120.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4708877,-0.3427851,900.0
97617923,flat,València,good,78,3,2,6,120.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4681902,-0.3362034,900.0
97612950,flat,València,good,25,2,2,0,170.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4617274,-0.3857239,1800.0
81713536,flat,València,good,60,3,1,6,115.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4722618,-0.3543381,950.0
96003714,flat,València,good,28,5,2,4,174.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4734086,-0.3929341,1200.0
97484960,flat,València,good,33,3,2,4,257.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4730993,-0.3734713,2500.0
82749360,flat,València,good,29,3,2,5,95.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4655801,-0.3661259,1000.0
97432598,flat,València,good,23,3,2,1,110.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4682407,-0.3532462,1100.0
97410307,flat,Riba-Roja de Túria,good,15,3,2,3,97.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.5417079,-0.5689694,650.0
97350785,flat,València,good,25,2,2,0,170.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4653223,-0.3825444,1800.0
96913438,chalet,Bétera,good,29,5,3,0,550.0,10.0,0.0,False,False,False,False,False,False,True,False,False,39.565913,-0.4714638,5500.0
97219025,flat,València,good,22,3,2,7,140.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.465422,-0.3669623,1300.0
96961009,flat,Oliva,good,32,2,2,1,70.0,9.0,0.0,True,False,False,False,False,True,True,True,True,38.9008169,-0.0652385,650.0
96233058,flat,València,good,88,5,2,3,140.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4831884,-0.3933634,1500.0
95660463,studio,València,good,39,0,1,6,47.0,21.0,0.0,True,False,False,False,False,True,True,False,False,39.4667781,-0.3741577,970.0
95551486,studio,València,good,41,0,1,7,47.0,21.0,0.0,True,False,False,False,False,True,True,False,False,39.4689656,-0.3742616,970.0
94411159,flat,Gandia,good,34,3,2,5,80.0,30.0,0.0,True,True,False,False,False,True,True,True,True,38.9924196,-0.1653684,2400.0
96206034,duplex,Alzira,good,14,3,3,8,160.0,4.0,0.0,True,False,False,False,False,True,True,True,True,39.1519182,-0.425484,675.0
36656937,flat,Alboraya,good,28,1,1,0,62.0,19.0,0.0,True,False,False,False,False,True,True,True,True,39.4876105,-0.3251382,1200.0
32177216,flat,València,good,32,3,2,14,100.0,11.0,120.0,True,False,False,False,False,True,True,True,False,39.4587156,-0.355539,1100.0
98304101,flat,València,good,19,3,2,2,90.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4753764,-0.3644478,1500.0
98299102,flat,València,good,15,3,1,3,90.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4909829,-0.3885269,650.0
98296456,flat,València,good,16,2,1,4,70.0,11.0,0.0,True,False,True,False,False,True,True,False,False,39.4533769,-0.3706164,750.0
98293114,flat,València,good,17,2,1,4,70.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4493769,-0.3733164,750.0
98265272,penthouse,Gandia,good,16,2,1,5,51.0,12.0,0.0,True,False,False,False,False,False,True,False,False,38.9645568,-0.1866373,600.0
98219255,duplex,València,good,19,3,3,6,125.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4600127,-0.3466998,1300.0
40508285,flat,Alzira,good,20,3,2,2,120.0,4.0,70.0,True,True,False,False,False,True,True,True,False,39.1561387,-0.43498,500.0
98203434,flat,València,good,13,2,1,2,60.0,15.0,100.0,True,False,False,False,False,True,True,True,False,39.459688,-0.3351239,890.0
98191012,flat,València,good,12,1,1,4,55.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4745839,-0.3818698,700.0
92376966,penthouse,València,good,18,2,1,7,99.0,14.0,0.0,True,False,True,False,False,True,True,False,False,39.4647214,-0.3685927,1400.0
98096893,flat,València,good,23,2,1,10,81.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4491681,-0.3625614,1050.0
98088518,flat,València,good,18,2,1,2,73.0,15.0,0.0,True,True,False,False,False,False,True,False,False,39.4638664,-0.331872,1100.0
98087761,flat,València,good,17,3,1,4,77.0,15.0,0.0,False,True,False,False,False,False,True,False,False,39.4642208,-0.327836,1150.0
98086800,flat,València,good,15,3,2,2,90.0,18.0,0.0,True,False,False,False,False,True,True,False,False,39.476315,-0.3628257,1650.0
98063736,penthouse,València,good,9,3,2,6,85.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4640937,-0.3634309,1100.0
98063645,flat,València,good,9,3,1,1,90.0,11.0,0.0,True,True,False,False,False,False,True,False,False,39.4798478,-0.3275461,1000.0
98034841,flat,Pinedo,good,20,4,1,3,193.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4220254,-0.339521,1600.0
98033077,penthouse,Gandia,good,34,2,2,14,70.0,29.0,0.0,True,False,False,False,False,True,True,True,True,39.0091509,-0.1675076,2000.0
94720853,flat,València,good,34,4,2,1,117.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4643336,-0.3383098,1200.0
97998193,flat,Puçol,good,25,2,2,1,74.0,22.0,0.0,True,False,False,False,False,True,True,False,False,39.6121776,-0.2651614,1600.0
95943496,flat,València,good,24,2,1,2,79.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4708067,-0.3741133,1000.0
97983962,flat,Puerto de Sagunto,good,6,4,2,3,100.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.6625866,-0.2267299,1600.0
94358883,chalet,L'Eliana,good,30,4,3,0,322.0,7.0,0.0,False,False,False,False,False,False,True,True,True,39.5641543,-0.548044,2100.0
92510154,chalet,Puçol,good,44,4,3,0,199.0,9.0,0.0,False,False,False,False,False,False,True,False,False,39.6274115,-0.3413209,1700.0
97964188,flat,València,good,27,3,2,8,131.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4649642,-0.3881862,900.0
97948813,chalet,Playa de Farnals,good,0,3,2,0,219.0,11.0,0.0,False,False,False,False,False,False,True,True,True,39.5683726,-0.2882678,2500.0
97941347,flat,València,good,25,4,3,1,357.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4711677,-0.3688369,5300.0
97885421,flat,València,good,8,3,2,3,110.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.488932,-0.3578895,850.0
97848991,penthouse,València,good,40,4,3,7,298.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4756092,-0.3694594,3500.0
97848988,chalet,Bétera,good,50,4,3,0,371.0,13.0,0.0,False,False,False,False,False,False,True,True,True,39.6111925,-0.4610513,4800.0
84968660,chalet,Bétera,good,31,5,3,0,290.0,12.0,0.0,False,False,False,False,False,False,True,True,True,39.553242,-0.4534898,3500.0
94499718,chalet,Torrent,good,66,4,2,0,251.0,12.0,0.0,False,False,False,False,False,False,True,True,True,39.4117346,-0.4672702,3000.0
97789662,flat,València,good,23,2,2,2,170.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.4683677,-0.3666369,2800.0
97768287,flat,València,good,8,3,1,3,85.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4865356,-0.3642815,850.0
97765678,chalet,San Antonio de Benagéber,good,47,4,4,0,477.0,10.0,0.0,False,False,False,False,False,False,True,True,True,39.5687401,-0.4881665,5000.0
97747528,flat,València,good,26,5,2,12,211.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.466891,-0.3778129,1500.0
87716023,flat,València,good,28,2,1,8,60.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4694807,-0.3717516,990.0
97692549,penthouse,València,good,36,2,2,7,108.0,14.0,0.0,False,False,False,False,False,True,True,False,False,39.4760832,-0.3769471,1500.0
97681003,flat,València,good,6,4,2,1,105.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4738959,-0.3355516,999.0
97627098,flat,València,good,33,3,2,3,110.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.4708416,-0.3666007,1800.0
97623660,chalet,Náquera,good,28,3,2,0,150.0,7.0,0.0,False,False,False,False,False,False,True,False,False,39.6635943,-0.4333387,1000.0
95573700,flat,València,good,29,2,1,1,84.0,14.0,0.0,True,False,False,False,False,True,True,True,True,39.4743117,-0.3771941,1200.0
95707525,duplex,València,good,31,7,4,6,410.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4748407,-0.360136,3500.0
95559660,flat,València,good,21,3,2,3,140.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4782785,-0.3812464,1600.0
85801692,flat,Alboraya,good,8,3,2,2,103.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.509027,-0.3217119,900.0
95365362,chalet,Bétera,good,22,4,3,0,234.0,11.0,0.0,False,False,False,False,False,False,True,True,True,39.5685678,-0.4661745,2500.0
29215809,chalet,Godella,good,33,5,5,0,950.0,6.0,0.0,False,False,False,False,False,False,True,True,True,39.5444403,-0.427401,5500.0
35640318,flat,València,good,40,5,3,6,240.0,10.0,0.0,False,False,False,False,False,True,True,True,True,39.4695117,-0.3713856,2500.0
98276903,flat,València,good,11,2,1,4,75.0,11.0,0.0,False,False,False,False,False,True,True,False,False,39.4635392,-0.3854994,800.0
98276877,studio,València,good,18,0,1,0,50.0,20.0,0.0,True,True,False,False,False,True,True,False,False,39.4662661,-0.3940535,990.0
98276837,flat,València,good,19,3,2,2,90.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4742128,-0.3608177,1500.0
