propertyCode,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,cluster_label
97929672,17,1,2000.0,flat,135.0,True,5,3,False,good,False,True,15.0,True,False,False,False,False,True,False,False,0.0,0
90284413,27,1,1140.0,flat,97.0,True,4,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97912263,24,7,1350.0,penthouse,80.0,True,3,1,True,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0,0
97897660,45,2,1100.0,flat,110.0,True,3,2,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97897554,24,5,900.0,flat,85.0,True,3,1,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97896832,23,1,1100.0,flat,100.0,True,4,1,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97885118,10,6,899.0,flat,90.0,True,4,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97878600,27,1,1140.0,flat,115.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97859343,37,1,800.0,flat,81.0,True,4,1,False,renew,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97822536,19,3,530.0,flat,75.0,True,3,1,True,good,False,True,7.0,True,False,True,False,False,True,False,False,0.0,1
97810587,26,1,1140.0,flat,97.0,True,4,2,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97801195,15,1,2000.0,flat,135.0,True,5,3,False,good,False,True,15.0,True,False,False,False,False,True,False,False,0.0,0
97782308,14,4,1200.0,penthouse,138.0,True,1,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
90293298,20,3,1250.0,flat,120.0,True,4,2,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
88686937,65,0,1300.0,chalet,250.0,False,7,4,False,good,False,False,5.0,False,False,False,False,False,True,True,True,0.0,2
97085030,10,0,2200.0,chalet,250.0,False,4,3,False,good,False,False,9.0,False,False,False,False,False,True,True,True,0.0,0
93705185,35,2,2500.0,flat,140.0,True,4,3,False,good,False,True,18.0,False,False,False,False,False,True,True,True,0.0,1
97985013,38,1,700.0,flat,110.0,True,3,2,True,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,0
97982361,18,1,1500.0,flat,120.0,True,4,2,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97982135,18,8,1100.0,flat,110.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97974897,19,9,1100.0,flat,97.0,True,2,2,False,good,False,True,11.0,True,False,False,False,False,True,True,True,0.0,0
97968663,26,4,850.0,flat,89.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97960820,39,1,700.0,flat,76.0,True,2,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97956774,24,4,700.0,flat,80.0,True,3,2,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97954989,41,1,850.0,flat,75.0,True,2,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97954670,51,0,2500.0,flat,155.0,True,3,2,True,good,False,True,16.0,False,False,False,False,False,True,True,True,0.0,0
97949520,15,2,1800.0,flat,91.0,True,3,1,False,good,False,True,20.0,True,False,False,False,False,True,False,False,0.0,0
97948570,27,4,850.0,flat,92.0,True,2,1,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97924758,37,3,900.0,duplex,104.0,True,2,3,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
97924417,34,2,950.0,flat,90.0,True,4,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97922292,34,8,950.0,duplex,109.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,False,80.0,0
97914535,26,2,650.0,flat,73.0,True,2,1,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,3
97910151,53,0,4800.0,chalet,155.0,False,3,2,False,good,False,False,31.0,False,False,False,False,False,True,True,True,0.0,3
97908964,41,6,1300.0,duplex,130.0,True,3,3,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
35156722,26,0,6000.0,chalet,470.0,False,6,5,False,good,False,False,13.0,False,False,False,False,False,True,True,True,0.0,3
97888321,23,0,1785.0,chalet,410.0,False,3,2,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0,1
97879700,26,1,2500.0,flat,90.0,True,2,2,False,good,False,True,28.0,False,False,False,False,False,True,False,False,0.0,0
97851091,33,4,800.0,flat,76.0,False,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
81962011,25,1,1990.0,flat,90.0,True,2,1,False,good,False,False,22.0,False,False,False,False,False,True,False,False,0.0,0
40504630,23,1,400.0,flat,125.0,True,4,2,False,good,False,True,3.0,False,False,False,False,False,True,False,False,0.0,2
97830032,21,11,1400.0,flat,223.0,True,4,2,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,0
95218008,28,1,650.0,flat,80.0,True,2,1,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,2
97825973,25,3,1200.0,flat,76.0,True,2,1,True,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
96864140,22,2,650.0,flat,132.0,True,3,2,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0,3
97820790,22,1,940.0,flat,65.0,True,2,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
97801414,45,0,1444.0,chalet,216.0,False,4,3,False,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0,2
97801059,30,4,2500.0,flat,110.0,True,2,2,True,good,False,True,23.0,False,False,False,False,False,True,True,True,0.0,0
97799286,53,0,3000.0,chalet,155.0,False,3,2,False,good,False,False,19.0,False,False,False,False,False,True,True,True,0.0,3
92481976,21,1,1000.0,flat,60.0,True,1,1,False,good,False,False,17.0,False,False,False,False,False,True,False,False,0.0,0
93119324,26,4,800.0,flat,50.0,False,1,1,False,good,False,False,16.0,False,False,False,False,False,True,False,False,0.0,0
97715752,18,2,600.0,flat,54.0,True,1,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,2
97773276,23,1,850.0,flat,100.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
95351758,35,1,925.0,flat,89.0,True,3,2,True,good,False,True,10.0,False,True,False,False,False,True,False,False,0.0,0
95303513,27,0,800.0,flat,93.0,True,3,1,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97747397,30,1,960.0,flat,90.0,True,2,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97698329,32,0,2500.0,chalet,124.0,False,4,2,False,good,False,False,20.0,False,False,False,False,False,True,False,False,0.0,3
97672865,26,1,1200.0,flat,78.0,True,3,1,True,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0,0
97535432,46,3,950.0,duplex,180.0,True,4,2,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0,1
97626274,25,0,590.0,chalet,138.0,False,3,1,False,good,False,False,4.0,False,False,False,False,False,True,False,False,0.0,2
97611269,30,3,795.0,flat,109.0,True,3,2,True,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97597558,23,1,800.0,flat,60.0,True,2,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
97585716,31,6,1500.0,penthouse,68.0,True,2,2,False,good,False,True,22.0,False,False,False,False,False,True,True,False,100.0,0
97578683,21,5,850.0,flat,130.0,True,3,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97540982,32,1,1000.0,flat,100.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97526821,26,6,800.0,flat,56.0,True,1,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
37621679,41,1,1100.0,flat,125.0,True,5,2,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97436275,22,1,2000.0,flat,158.0,True,3,2,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
90257859,59,7,1200.0,flat,120.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97371944,24,1,1500.0,flat,136.0,True,3,4,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97353449,50,0,1800.0,chalet,230.0,False,3,2,False,good,False,False,8.0,True,False,False,False,False,True,False,False,0.0,0
97299255,28,14,1600.0,penthouse,147.0,True,4,2,True,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,0
97284604,25,7,1400.0,flat,144.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97089071,39,2,600.0,duplex,113.0,False,3,2,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0,1
95271739,32,0,1200.0,flat,119.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,3
93944143,27,8,1200.0,flat,69.0,True,2,1,False,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0,3
96940581,20,6,900.0,flat,65.0,True,2,1,True,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,1
96937404,14,1,735.0,flat,125.0,False,3,2,False,good,False,True,6.0,True,False,False,False,False,True,False,False,0.0,0
96885853,33,7,1250.0,flat,145.0,True,3,2,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
96871406,24,0,3000.0,flat,100.0,True,3,3,False,good,False,False,30.0,False,False,False,False,False,True,True,True,0.0,0
93990807,37,1,1000.0,flat,100.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,3
96847714,40,0,2500.0,studio,75.0,True,0,1,True,good,False,False,33.0,True,False,False,False,False,True,False,False,0.0,0
96759910,28,3,850.0,flat,102.0,True,3,2,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
96660369,27,7,4000.0,flat,232.0,True,5,3,False,good,False,True,17.0,False,False,False,False,False,True,True,True,0.0,0
96622945,29,1,2000.0,flat,280.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
96601165,34,11,1150.0,flat,82.0,True,2,2,True,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0,0
96590450,31,5,1000.0,flat,95.0,True,3,2,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
96520557,42,2,1250.0,flat,209.0,True,4,3,True,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,3
96516780,25,1,1000.0,flat,90.0,True,3,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
95503155,11,1,650.0,flat,65.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,3
95179884,34,0,2300.0,chalet,220.0,False,5,3,True,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,0
91382154,26,0,3000.0,chalet,140.0,False,3,2,True,good,False,False,21.0,False,False,False,False,False,True,False,False,0.0,0
91943309,22,7,1900.0,flat,92.0,True,2,2,False,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0,0
90116813,52,0,15000.0,chalet,1000.0,False,7,8,False,good,False,False,15.0,False,False,False,False,False,True,True,True,0.0,2
38440493,19,1,2000.0,flat,75.0,False,2,1,False,good,False,False,27.0,False,False,False,False,False,True,False,False,0.0,0
97986013,12,7,1200.0,flat,170.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
86890628,13,0,2800.0,chalet,300.0,False,5,3,False,good,False,False,9.0,True,False,False,False,False,True,True,True,0.0,0
95420681,13,0,2800.0,chalet,300.0,False,5,3,False,good,False,False,9.0,True,False,False,False,False,True,True,True,0.0,0
97963938,29,8,1150.0,flat,147.6,True,3,2,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
85356637,24,0,4000.0,chalet,457.0,False,5,4,False,good,False,False,9.0,False,False,False,False,False,True,True,True,0.0,0
97951630,21,4,850.0,flat,79.0,True,3,1,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
97955386,16,2,600.0,studio,30.0,True,0,1,False,good,False,False,20.0,False,False,False,False,False,True,False,False,0.0,2
97953838,36,2,4000.0,flat,87.0,True,1,1,True,good,False,False,46.0,False,False,False,False,False,True,False,False,0.0,0
26964118,32,6,1050.0,flat,140.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97931419,20,2,980.0,flat,145.0,True,3,2,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
97917654,35,0,1850.0,chalet,250.0,False,3,2,True,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0,2
97897478,34,1,1600.0,flat,185.0,True,5,3,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97896360,31,6,1100.0,flat,119.0,True,3,2,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
36951490,50,4,990.0,flat,120.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97864522,34,1,2500.0,flat,174.0,True,3,3,False,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0,0
97849529,26,2,1800.0,flat,207.0,True,4,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97837461,22,3,1200.0,flat,145.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97836636,37,1,3000.0,flat,265.0,True,4,4,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
85894712,40,0,4500.0,chalet,449.0,False,5,4,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,0
97814893,34,2,850.0,flat,124.0,True,4,2,True,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97812322,12,0,850.0,studio,32.0,True,0,1,False,good,False,True,27.0,False,False,False,False,False,True,True,True,0.0,0
86338719,28,6,1300.0,flat,115.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97797736,31,1,720.0,flat,99.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97793395,16,0,1100.0,chalet,171.0,False,3,3,False,good,False,False,6.0,False,False,False,False,False,True,True,True,0.0,2
96448161,32,1,1200.0,flat,101.0,True,4,2,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97761863,11,4,1150.0,flat,64.0,True,2,1,False,good,False,True,18.0,True,False,False,False,False,True,True,True,0.0,0
97636516,25,0,3500.0,chalet,505.0,False,4,5,False,good,False,False,7.0,True,False,False,False,False,True,True,True,0.0,2
95340723,22,6,1300.0,duplex,135.0,True,3,3,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97249683,21,2,920.0,duplex,70.0,True,1,1,True,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
97007508,21,0,2500.0,chalet,130.0,False,3,1,False,good,False,False,19.0,True,False,False,False,False,True,False,False,0.0,2
96778321,28,2,1050.0,flat,156.0,True,3,2,True,good,False,True,7.0,True,False,False,False,False,True,False,False,0.0,0
96777496,17,2,750.0,flat,88.0,True,2,1,True,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0,1
95921695,29,1,1100.0,flat,68.0,True,2,2,True,good,False,False,16.0,True,False,False,False,False,True,False,False,0.0,0
93203944,30,3,1350.0,flat,50.0,True,1,1,False,good,False,False,27.0,True,False,False,False,False,True,False,False,0.0,0
90507194,20,2,1450.0,flat,200.0,True,4,2,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
97956133,17,0,800.0,chalet,199.0,False,4,2,True,renew,False,False,4.0,False,False,True,False,False,True,False,False,0.0,0
90760437,21,5,2000.0,flat,130.0,True,3,2,False,good,False,True,15.0,False,False,False,False,False,True,True,True,0.0,0
97891650,32,5,2000.0,flat,120.0,True,3,2,False,good,False,True,17.0,False,False,False,False,False,True,True,True,0.0,0
97915633,22,3,1500.0,chalet,110.0,False,3,2,False,good,False,False,14.0,False,False,False,False,False,True,True,True,0.0,0
97869833,26,0,950.0,chalet,95.0,False,3,1,True,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,1
88654747,42,5,900.0,flat,84.0,True,3,1,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
96165595,28,2,900.0,flat,70.0,True,2,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
97610392,22,2,875.0,flat,80.0,True,2,1,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,0
97586142,52,2,1400.0,flat,110.0,True,4,2,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97586136,29,4,1400.0,flat,90.0,True,4,2,False,good,False,False,16.0,False,False,False,False,False,True,False,False,0.0,0
89831461,31,1,1400.0,flat,100.0,True,4,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
97491477,23,1,800.0,flat,100.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
94127051,11,2,700.0,flat,65.0,True,1,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,3
88741398,33,4,1100.0,flat,110.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97019989,31,1,950.0,flat,75.0,True,3,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
96866438,43,11,750.0,flat,75.0,True,2,1,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,1
96811312,17,3,700.0,flat,67.0,True,1,1,False,good,False,True,10.0,True,False,False,False,False,True,True,True,0.0,3
94957882,30,0,1200.0,flat,166.0,True,3,2,True,good,False,True,7.0,True,False,False,False,False,True,True,True,0.0,0
81443202,17,11,700.0,flat,90.0,True,3,1,True,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0,1
98004983,45,14,1200.0,flat,136.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
97996833,62,0,10000.0,chalet,728.0,False,6,6,False,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0,3
95106487,13,2,800.0,flat,61.0,True,1,1,True,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
97989309,20,4,750.0,flat,77.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97981978,20,0,1175.0,chalet,238.0,False,3,3,False,good,False,False,5.0,False,False,False,False,False,True,True,True,0.0,3
97963966,15,6,2350.0,penthouse,153.0,True,3,2,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
97958356,33,3,975.0,flat,100.0,True,3,2,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
97948968,22,1,1050.0,flat,125.0,True,3,1,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97934252,21,3,1400.0,flat,120.0,True,4,2,False,good,False,True,12.0,False,False,False,False,False,True,True,False,80.0,0
97927922,24,8,670.0,flat,50.0,True,1,1,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0,0
97917595,21,1,450.0,flat,80.0,True,2,1,False,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,1
89620589,18,3,950.0,flat,100.0,True,4,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
95230553,16,8,1100.0,flat,120.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
88424552,17,4,799.0,flat,90.0,True,2,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
83709431,18,3,775.0,flat,65.0,True,1,1,True,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0,0
97840549,15,22,1000.0,flat,100.0,True,2,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97820321,18,0,600.0,flat,120.0,True,3,1,False,good,False,True,5.0,True,False,False,False,False,True,False,False,0.0,3
81296092,17,7,650.0,flat,75.0,True,2,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97808849,14,5,775.0,flat,80.0,True,1,1,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97799780,41,4,2350.0,flat,110.0,True,2,2,True,good,False,True,21.0,False,False,False,False,False,True,True,False,150.0,0
97786427,13,2,680.0,flat,70.0,False,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97783746,19,4,1050.0,flat,90.0,True,3,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97767756,19,4,840.0,flat,87.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97767145,21,0,1050.0,chalet,180.0,False,7,6,True,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,1
96418453,11,3,600.0,flat,100.0,True,3,1,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,3
96800105,43,0,2500.0,chalet,230.0,False,1,1,False,good,False,False,11.0,False,False,False,False,False,True,True,True,0.0,2
97674916,22,2,1200.0,flat,80.0,True,2,2,True,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0,0
95508260,35,0,3500.0,chalet,329.0,False,5,4,False,good,False,False,11.0,False,False,False,False,False,True,True,True,0.0,3
97569830,26,0,2800.0,chalet,200.0,False,4,3,False,good,False,False,14.0,True,False,False,False,False,True,True,True,0.0,2
97544894,27,5,1500.0,flat,101.0,True,3,2,True,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
97545033,27,1,1990.0,flat,77.0,True,2,1,True,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0,0
97527024,21,10,1200.0,flat,70.0,True,2,1,True,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0,3
97517127,24,1,1100.0,flat,78.0,True,2,2,True,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0,0
92479560,22,4,750.0,flat,106.0,True,5,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97321426,25,1,650.0,flat,156.0,True,4,2,False,good,False,False,4.0,True,False,False,False,False,True,False,False,0.0,0
97269000,21,5,950.0,flat,148.0,True,4,2,True,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,0
97150680,23,1,1100.0,flat,83.0,True,3,2,True,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97131733,20,2,920.0,duplex,60.0,True,1,1,True,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0,0
95514786,33,3,1290.0,flat,115.0,True,3,2,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
85530951,9,4,750.0,flat,70.0,False,2,1,False,renew,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97967944,17,2,600.0,flat,70.0,True,3,1,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97964964,18,0,475.0,flat,45.0,True,1,1,False,good,False,True,11.0,False,False,False,False,False,True,True,False,50.0,0
97891801,11,8,825.0,flat,75.0,False,2,1,False,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0,0
97788081,40,3,1900.0,flat,120.0,True,3,2,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
88734375,7,4,1390.0,flat,110.0,True,3,2,False,good,False,True,13.0,True,False,False,False,False,True,True,False,100.0,0
97627098,33,3,1800.0,flat,110.0,True,3,2,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
94686443,20,3,1600.0,flat,104.0,True,4,1,True,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,3
97623660,28,0,1000.0,chalet,150.0,False,3,2,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,3
92520994,17,1,900.0,flat,80.0,True,3,1,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97515708,32,6,1100.0,flat,85.0,True,3,1,True,good,False,True,13.0,False,False,False,False,False,True,True,False,100.0,0
96624818,35,3,1800.0,flat,127.0,True,3,2,True,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0,0
97389958,52,6,1175.0,flat,120.0,True,4,1,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97247025,29,1,555.0,flat,41.0,True,1,1,False,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0,1
97229762,15,2,920.0,flat,70.0,True,1,1,True,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
97024871,13,3,980.0,flat,100.0,True,1,1,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97018347,44,0,1900.0,chalet,248.0,False,5,3,True,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,2
96689273,25,3,1550.0,flat,90.0,True,1,2,False,good,False,True,17.0,False,False,False,False,False,True,True,False,125.0,0
96421879,32,3,1650.0,flat,100.0,True,1,2,False,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0,0
96422205,28,3,1350.0,studio,70.0,True,0,1,False,good,False,True,19.0,False,False,False,False,False,True,True,False,120.0,0
96422244,33,4,2050.0,penthouse,100.0,True,1,2,False,good,False,True,21.0,False,False,False,False,False,True,True,False,120.0,0
96133946,10,1,700.0,flat,60.0,True,1,1,True,good,False,False,12.0,False,False,False,False,False,True,True,True,0.0,3
95866299,35,6,450.0,flat,78.0,True,2,2,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,1
95866047,40,8,750.0,flat,130.0,True,3,2,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,1
94269304,38,8,1600.0,flat,65.0,True,1,1,False,good,False,True,25.0,False,False,False,False,False,True,False,False,0.0,0
94045603,38,11,1950.0,flat,95.0,True,3,2,False,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0,0
93132353,30,1,1500.0,flat,85.0,False,2,1,False,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0,0
91207220,23,2,1450.0,flat,76.0,True,1,1,True,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0,0
90849941,18,3,1650.0,flat,110.0,True,3,2,False,good,False,True,15.0,True,True,False,False,False,True,False,False,0.0,0
82310912,12,1,1788.0,flat,112.0,True,3,2,False,good,False,True,16.0,True,True,False,False,False,True,False,False,0.0,0
89795484,18,6,900.0,flat,100.0,True,3,1,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,3
87989751,59,1,850.0,flat,110.0,True,3,2,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,1
81387427,34,2,975.0,flat,104.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,1
89998302,12,1,575.0,flat,98.0,True,3,1,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
81350194,19,1,800.0,flat,45.0,True,1,1,False,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0,0
95145399,13,4,1200.0,flat,160.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
81930117,18,5,730.0,flat,75.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97983449,11,7,800.0,flat,126.0,True,4,2,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,0
97949841,35,9,1000.0,flat,119.0,True,3,2,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
27382563,40,3,850.0,flat,88.0,False,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97829250,35,10,720.0,flat,97.0,True,2,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
90360466,20,1,900.0,flat,70.0,True,2,1,True,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
87994082,36,3,800.0,flat,80.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97794520,16,2,1800.0,flat,195.0,True,5,3,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
