propertyCode,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,latitude,longitude,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice
98019834,17,1,600.0,flat,78.0,True,2,1,39.4813999,-0.4426651,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0
98019620,20,2,775.0,flat,81.0,True,3,1,39.4676753,-0.3476658,False,good,False,False,10.0,False,False,True,False,False,True,False,False,0.0
98019132,19,1,900.0,flat,101.0,False,3,2,39.47153,-0.3468999,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
95655381,18,2,900.0,flat,80.0,True,1,1,39.4756191,-0.3631216,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
98018948,7,8,760.0,flat,75.0,True,2,1,39.4640882,-0.3874518,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
98018915,28,1,675.0,flat,147.0,True,3,2,39.5952873,-0.555106,False,good,False,True,5.0,True,True,True,False,False,True,True,True,0.0
98018854,49,2,1400.0,flat,102.0,True,1,1,39.4744665,-0.3848504,False,good,False,True,14.0,True,False,False,False,False,True,True,True,0.0
98018614,25,4,1200.0,flat,85.0,True,2,2,39.4812738,-0.4034002,False,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0
98018438,22,2,2200.0,flat,85.0,True,2,1,39.2578492,-0.2644626,False,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0
98018394,19,2,2200.0,flat,85.0,True,2,1,39.2782652,-0.2746677,False,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0
98018313,14,5,2000.0,flat,105.0,True,2,1,39.4714485,-0.375302,False,good,False,False,19.0,False,False,False,False,False,True,False,False,0.0
98018324,51,4,1300.0,flat,48.0,True,1,1,39.4812099,-0.3769189,False,good,False,False,27.0,True,False,False,False,False,True,False,False,0.0
98018214,19,6,1300.0,flat,136.0,True,3,2,39.4787217,-0.3806048,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
98017653,24,2,1200.0,flat,95.0,True,4,2,39.4738761,-0.354306,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
92150358,17,2,1400.0,flat,118.0,True,4,2,39.4802853,-0.3818609,False,good,False,False,12.0,False,False,False,False,False,True,False,False,0.0
98017341,36,3,850.0,flat,78.0,True,3,1,39.4607462,-0.3832258,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
98017347,37,0,1100.0,countryHouse,200.0,False,4,2,39.5305805,-0.4092497,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0
91908674,40,0,3000.0,chalet,705.0,False,6,5,39.5331018,-0.4224054,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0
98016995,17,1,790.0,flat,70.0,True,2,1,39.4646879,-0.3708047,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0
98016979,21,6,800.0,flat,110.0,True,3,1,39.4727174,-0.4024788,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0
98016940,27,3,950.0,flat,120.0,True,4,2,39.4833997,-0.3579298,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
90293877,51,2,750.0,flat,45.0,True,1,1,39.4750007,-0.3462052,False,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0
98016820,18,4,750.0,flat,78.0,True,2,1,39.4692923,-0.3487139,True,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
98016764,13,6,980.0,flat,110.0,True,4,2,39.474464,-0.3512326,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
98016717,12,10,1050.0,flat,75.0,True,2,2,39.4481681,-0.3606614,True,good,False,True,14.0,True,False,False,False,False,True,True,True,0.0
87087490,29,0,5000.0,chalet,280.0,False,5,3,39.5284849,-0.4276766,False,good,False,False,18.0,False,False,False,False,False,True,True,True,0.0
95826087,45,0,3000.0,chalet,210.0,False,3,3,39.568161,-0.4721551,False,good,False,False,14.0,False,False,False,False,False,True,True,True,0.0
94835675,23,5,850.0,flat,135.0,True,4,2,39.45743,-0.3877296,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0
98015921,41,2,1300.0,flat,147.0,True,4,2,39.4743849,-0.3929324,True,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0
98015878,36,0,2800.0,chalet,350.0,False,5,3,39.5770225,-0.4718959,True,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0
98015568,14,1,750.0,flat,70.0,True,2,1,39.4732362,-0.3798459,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0
98015071,18,3,750.0,flat,80.0,False,3,1,39.4321655,-0.4698925,True,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0
98015069,22,5,900.0,duplex,154.0,True,3,2,39.5110998,-0.4301778,True,good,False,True,6.0,True,False,False,False,False,True,True,True,0.0
98015046,21,0,1800.0,flat,103.0,True,3,2,39.4702657,-0.3316962,True,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0
98014952,20,11,950.0,flat,107.0,True,3,2,39.4823216,-0.3594746,True,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0
98014785,25,2,850.0,flat,100.0,True,4,1,39.4726604,-0.3985531,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0
30928640,18,1,950.0,flat,90.0,True,2,1,39.5243641,-0.4286738,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0
98014647,11,10,1050.0,flat,75.0,True,2,2,39.449052,-0.360968,True,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0
98014595,22,1,1050.0,flat,115.0,True,3,2,39.4677025,-0.3539922,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
98014457,13,1,650.0,flat,79.0,True,2,2,39.5148839,-0.3532231,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0
91997466,32,6,900.0,flat,54.0,False,1,1,39.4668095,-0.3689044,False,good,False,True,17.0,True,False,False,False,False,True,False,False,0.0
94779286,29,2,950.0,flat,116.0,True,3,2,39.4553669,-0.3929394,False,good,False,True,8.0,False,False,False,False,False,True,True,False,60.0
98013905,12,1,1200.0,flat,87.0,True,4,2,39.4867664,-0.3680647,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
98013745,11,0,800.0,chalet,150.0,False,3,1,39.3630994,-0.4646664,False,good,False,False,5.0,False,False,False,False,False,True,False,False,0.0
98013706,7,4,780.0,flat,80.0,True,3,1,39.4710291,-0.405598,True,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0
98013675,13,2,550.0,flat,74.0,True,3,1,39.4826683,-0.4538301,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0
98013537,9,1,1200.0,flat,87.0,True,4,2,39.4838423,-0.3651091,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
95908294,23,2,900.0,flat,87.0,True,1,1,39.4843358,-0.3730918,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0
92182565,15,3,575.0,flat,95.0,True,2,2,39.3673806,-0.4471725,False,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0
98012447,7,1,900.0,flat,80.0,True,3,1,39.4881416,-0.3714501,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
98012397,36,5,1500.0,flat,123.0,True,4,2,39.4635938,-0.3733199,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
98010335,11,3,950.0,flat,89.0,True,4,1,39.4738029,-0.3375141,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
98010238,10,4,950.0,flat,85.0,True,2,1,39.4877254,-0.3260152,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0
98007321,14,4,950.0,flat,48.0,True,1,1,39.4820277,-0.3794698,True,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0
97998232,21,1,1100.0,flat,90.0,True,3,1,39.4724704,-0.3558458,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97996032,28,1,1200.0,flat,110.0,False,4,2,39.4710594,-0.3531734,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97991867,15,1,1098.0,flat,120.0,True,3,2,39.4699407,-0.3530462,True,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0
97990466,18,9,1600.0,flat,74.0,True,2,1,39.1833793,-0.2335112,False,good,False,True,22.0,False,False,False,False,False,True,False,False,0.0
95367506,30,5,1900.0,flat,195.0,True,4,2,39.4718106,-0.3773104,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
84030811,31,3,2100.0,flat,225.0,True,4,3,39.4743612,-0.3632167,True,good,False,True,9.0,True,True,False,False,False,True,True,True,0.0
94383790,38,1,7000.0,flat,200.0,True,4,4,39.4882181,-0.3238397,False,good,False,True,35.0,True,True,False,False,False,True,True,True,0.0
97990704,32,1,1050.0,flat,127.0,True,3,2,39.4717971,-0.3872124,False,good,False,True,8.0,False,False,False,False,False,True,True,True,0.0
98041578,0,4,800.0,flat,100.0,True,3,1,39.4866904,-0.3791333,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
97565895,28,4,1100.0,flat,78.0,True,3,1,39.4723551,-0.3725467,False,good,False,True,14.0,True,False,True,False,False,True,False,False,0.0
98040626,0,1,660.0,flat,660.0,True,3,1,39.5115782,-0.4168952,False,good,False,True,1.0,False,False,False,False,False,True,False,False,0.0
98038933,0,3,650.0,flat,75.0,True,2,1,39.5125788,-0.355135,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
85804922,61,0,3000.0,chalet,1178.0,False,7,5,39.5321018,-0.4214054,False,good,False,False,3.0,True,False,True,False,False,True,True,True,0.0
98038292,0,0,500.0,countryHouse,90.0,False,2,1,39.6803121,-0.2772001,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0
97322727,50,0,6800.0,chalet,668.0,False,6,6,39.5332658,-0.4188353,True,good,False,False,10.0,True,False,True,False,False,True,True,True,0.0
97240685,24,1,1200.0,flat,80.0,True,2,2,39.4909954,-0.3299033,False,good,False,True,15.0,False,False,False,False,False,True,True,True,0.0
89732287,36,3,1100.0,flat,50.0,True,1,1,39.4639353,-0.3698026,True,good,False,True,22.0,True,False,True,False,False,True,False,False,0.0
82141783,26,3,1350.0,flat,120.0,True,3,2,39.4690298,-0.3725289,False,good,False,True,11.0,True,False,True,False,False,True,True,False,90.0
97201628,36,5,1300.0,flat,140.0,True,4,2,39.4753716,-0.3642222,False,good,False,True,9.0,True,False,True,False,False,True,True,True,0.0
97482371,44,5,3000.0,flat,210.0,True,5,3,39.4633516,-0.3633407,False,good,False,True,14.0,True,False,True,False,False,True,False,False,0.0
97985864,31,0,2000.0,chalet,220.0,False,4,2,39.5620649,-0.4781182,False,good,False,False,9.0,True,False,False,False,False,True,False,False,0.0
97970396,23,8,900.0,flat,85.0,True,3,1,39.4650805,-0.3514014,True,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0
97438379,48,1,1000.0,flat,72.0,True,2,1,39.4788242,-0.3811992,True,good,False,False,14.0,True,False,True,False,False,True,False,False,0.0
97680513,24,0,2500.0,studio,75.0,True,0,1,39.4728868,-0.329425,True,good,False,False,33.0,True,False,False,False,False,True,False,False,0.0
98000653,30,7,2000.0,penthouse,96.0,True,2,2,39.4839012,-0.3709406,True,good,False,True,21.0,True,False,False,False,False,True,True,True,0.0
93666582,54,3,900.0,flat,107.0,True,3,2,39.4666754,-0.3668545,True,good,False,True,8.0,True,False,True,False,False,True,False,False,0.0
97842306,37,1,900.0,flat,70.0,True,2,2,39.43972,-0.37944,True,good,False,True,13.0,True,False,False,False,False,True,True,True,0.0
97994671,25,8,1300.0,flat,148.0,True,3,2,39.4668033,-0.3857857,False,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0
97848187,20,1,1040.0,flat,105.0,True,3,2,39.44012,-0.38104,True,good,False,True,10.0,True,False,False,False,False,True,True,True,0.0
94444904,31,1,1500.0,flat,96.0,True,4,2,39.4673836,-0.3543231,False,good,False,False,16.0,True,False,False,False,False,True,False,False,0.0
97581590,50,0,4000.0,chalet,418.0,False,6,3,39.6299182,-0.3345929,True,good,False,False,10.0,True,False,True,False,False,True,True,True,0.0
97308993,21,7,850.0,penthouse,42.0,True,1,1,39.4948739,-0.3605035,False,good,False,True,20.0,False,False,False,False,False,True,True,True,0.0
94186341,34,4,1100.0,penthouse,235.0,True,3,2,39.5033732,-0.3548479,False,good,False,True,5.0,True,False,False,False,False,True,False,False,0.0
97839794,41,1,925.0,flat,125.0,True,3,2,39.4717256,-0.3756079,False,good,False,True,7.0,False,False,False,False,False,True,True,True,0.0
89301605,30,1,1200.0,flat,75.0,True,2,1,39.4906412,-0.326593,False,good,False,True,16.0,True,False,False,False,False,True,False,False,0.0
98001584,32,1,1600.0,flat,185.0,True,5,3,39.4736551,-0.3720054,False,renew,False,True,9.0,False,False,False,False,False,True,False,False,0.0
97988789,32,6,1975.0,flat,140.0,True,4,2,39.4697905,-0.3719621,False,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0
97607923,40,0,2000.0,chalet,144.0,False,3,3,39.5590394,-0.4722959,False,good,False,False,14.0,True,False,False,False,False,True,True,True,0.0
97565585,29,2,850.0,flat,144.0,True,4,2,39.5881609,-0.3013989,False,good,False,False,6.0,True,False,False,False,False,True,False,False,0.0
97525641,33,2,1600.0,flat,99.0,True,2,2,39.4755519,-0.3752605,False,good,False,True,16.0,True,False,False,False,False,True,False,False,0.0
94429019,25,4,2400.0,flat,140.0,True,3,3,39.4725519,-0.3763605,False,good,False,True,17.0,True,False,False,False,False,True,False,False,0.0
96677621,27,2,1000.0,flat,60.0,True,1,1,39.4698234,-0.3757388,False,good,False,True,17.0,True,False,False,False,False,True,False,False,0.0
94429010,42,4,2950.0,flat,180.0,True,3,3,39.4718519,-0.3730605,False,good,False,True,16.0,True,False,False,False,False,True,False,False,0.0
96212543,11,1,1725.0,flat,85.0,True,2,2,39.4750519,-0.3756605,False,good,False,True,20.0,True,False,True,False,False,True,False,False,0.0
97775722,38,1,600.0,flat,70.0,True,2,1,39.3833125,-0.3334777,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
97697711,49,0,5000.0,chalet,664.0,False,4,6,39.64055,-0.31463,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0
97720602,44,1,1100.0,flat,65.0,True,1,1,39.4861735,-0.3240693,False,good,False,True,17.0,True,False,False,False,False,True,True,True,0.0
97695539,34,1,2900.0,flat,95.0,True,2,2,39.485954,-0.3257175,False,good,False,True,31.0,False,False,False,False,False,True,False,False,0.0
85437108,22,1,1200.0,flat,85.0,True,2,2,39.4900954,-0.3271033,False,good,False,False,14.0,False,False,False,False,False,True,True,True,0.0
92434798,19,4,1900.0,flat,191.0,True,4,2,39.4725106,-0.3776104,True,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0
81964864,20,1,3000.0,flat,155.0,True,4,3,39.4727912,-0.3628265,True,good,False,True,19.0,True,False,False,False,False,True,False,False,0.0
97958966,22,5,1600.0,penthouse,90.0,True,2,1,39.4718068,-0.3755681,True,good,False,True,18.0,True,False,False,False,False,True,False,False,0.0
94188778,25,4,2500.0,flat,110.0,True,2,2,39.4751438,-0.3747328,True,good,False,True,23.0,True,False,False,False,False,True,True,False,150.0
97924816,24,3,2300.0,flat,251.0,True,6,4,39.468089,-0.3732723,True,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0
97913596,21,1,1500.0,flat,65.0,True,2,1,39.4745989,-0.389425,False,good,False,True,23.0,True,False,False,False,False,True,False,False,0.0
97879391,24,1,1400.0,flat,111.0,True,3,2,39.4753275,-0.3725461,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0
97816528,31,1,940.0,flat,69.0,True,2,1,39.475148,-0.376525,False,good,False,False,14.0,True,False,False,False,False,True,False,False,0.0
97743051,36,13,1300.0,flat,96.0,True,2,1,39.4647258,-0.3515577,False,good,False,True,14.0,True,False,False,False,False,True,False,False,0.0
95753959,26,1,1200.0,flat,61.0,True,2,1,39.4726989,-0.388425,False,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0
96602874,59,2,1100.0,flat,120.0,True,3,2,39.3666148,-0.3221991,False,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0
97997023,37,1,1100.0,flat,74.0,True,2,1,39.4959085,-0.3264564,True,good,False,True,15.0,False,False,False,False,False,True,True,True,0.0
86368679,29,1,1000.0,flat,120.0,True,4,1,39.4760921,-0.3298775,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
97548170,34,0,3800.0,duplex,317.0,True,5,4,39.464435,-0.3762111,True,good,False,False,12.0,True,False,False,False,False,True,False,False,0.0
94638343,26,2,3000.0,duplex,140.0,True,4,2,39.6318677,-0.3426204,True,good,False,True,21.0,True,False,False,False,False,True,True,True,0.0
96694993,24,3,3450.0,duplex,210.0,True,4,4,39.4764638,-0.3756361,True,good,False,True,16.0,True,False,False,False,False,True,True,True,0.0
97915905,22,7,1200.0,flat,78.0,True,2,1,39.457587,-0.3736508,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0
94432008,26,3,1000.0,flat,85.0,True,4,1,39.4684894,-0.3465571,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97800135,29,1,800.0,flat,50.0,True,1,1,39.4637863,-0.3304571,False,good,False,False,16.0,False,False,False,False,False,True,False,False,0.0
97998728,26,5,950.0,flat,85.0,True,3,1,39.4448389,-0.365381,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97998064,30,4,800.0,flat,92.0,True,3,2,39.4752605,-0.3476036,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
97672950,28,4,1200.0,flat,77.0,True,2,2,39.4627225,-0.3669427,False,good,False,True,16.0,True,False,False,False,False,True,False,False,0.0
97006818,35,0,5000.0,chalet,420.0,False,6,4,39.5781513,-0.4906761,False,good,False,False,12.0,True,False,False,False,False,True,True,True,0.0
97595554,52,6,3500.0,flat,250.0,True,5,3,39.4676368,-0.3724561,False,good,False,True,14.0,True,False,False,False,False,True,True,True,0.0
97464493,24,3,875.0,flat,86.0,True,1,1,39.4727987,-0.3777819,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
96846801,21,2,1300.0,flat,65.0,True,2,1,39.4698886,-0.372464,False,good,False,False,20.0,True,False,False,False,False,True,False,False,0.0
96798740,27,7,900.0,flat,80.0,True,2,1,39.4954085,-0.3275564,False,good,False,True,11.0,True,False,False,False,False,True,True,True,0.0
96658284,30,0,1400.0,countryHouse,240.0,False,3,2,39.5446993,-0.3225664,False,good,False,False,6.0,True,False,False,False,False,True,False,False,0.0
96567848,31,4,1100.0,flat,65.0,True,1,1,39.4753664,-0.3760715,False,good,False,False,17.0,True,False,False,False,False,True,False,False,0.0
96510422,29,4,1350.0,flat,90.0,True,2,2,39.4883954,-0.3299033,False,good,False,True,15.0,True,False,False,False,False,True,True,True,0.0
95786571,32,4,1600.0,flat,88.0,True,2,1,39.4771422,-0.3295059,False,good,False,True,18.0,True,False,False,False,False,True,True,True,0.0
89197871,52,0,2500.0,flat,300.0,True,5,3,39.1868901,-0.2254046,False,good,False,True,8.0,True,False,False,False,False,True,True,True,0.0
98005007,10,3,800.0,flat,67.0,True,1,1,39.4699476,-0.3717918,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97856628,19,7,750.0,flat,80.0,True,2,2,39.4784965,-0.3558818,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
94281413,21,4,1800.0,flat,75.0,True,2,1,39.4878626,-0.3259179,False,good,False,True,24.0,False,False,False,False,False,True,True,True,0.0
89295930,24,2,2500.0,flat,80.0,True,2,1,39.48798,-0.32711,False,good,False,True,31.0,False,False,False,False,False,True,True,True,0.0
98003268,75,13,2500.0,flat,257.0,True,4,3,39.4659827,-0.3822438,False,good,False,True,10.0,True,False,False,False,False,True,True,True,0.0
97838381,30,8,2000.0,penthouse,90.0,True,2,1,39.4949085,-0.3280564,False,good,False,True,22.0,False,False,False,False,False,True,True,True,0.0
97970024,26,5,1000.0,flat,97.0,True,3,2,39.4550147,-0.3780703,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
94431980,26,3,1350.0,flat,115.0,True,3,2,39.4710298,-0.3705289,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97915403,27,3,1250.0,flat,95.0,True,2,2,39.4598725,-0.374886,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
97897960,26,8,1800.0,penthouse,154.0,True,3,2,39.4587192,-0.3647802,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97875581,26,8,1500.0,penthouse,154.0,True,3,2,39.4592192,-0.3659802,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
97830848,34,1,1100.0,flat,100.0,True,3,1,39.4728384,-0.3556246,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97829472,26,7,1200.0,flat,104.0,True,4,2,39.4741962,-0.3539268,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97753272,29,3,1750.0,flat,78.0,True,4,2,39.476746,-0.3827303,False,good,False,True,22.0,False,False,False,False,False,True,False,False,0.0
34373247,21,1,1150.0,flat,100.0,True,3,2,39.4708775,-0.3682518,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
85994773,21,1,850.0,flat,86.0,True,2,1,39.4945085,-0.3291564,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
91823109,17,2,420.0,flat,81.0,True,2,1,39.4898469,-1.1030619,False,good,False,True,5.0,True,False,False,False,False,True,False,False,0.0
97923503,52,1,1250.0,chalet,240.0,False,3,3,39.5211865,-0.4334797,False,good,False,False,5.0,False,False,False,False,False,True,True,True,0.0
97852486,41,0,1200.0,chalet,280.0,False,3,2,39.5175005,-0.3768769,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0
97807715,43,5,1400.0,duplex,135.0,True,2,1,39.6794343,-0.2080341,True,good,False,True,10.0,True,False,False,False,False,True,True,True,0.0
98001345,32,2,1800.0,flat,124.0,True,2,2,39.4748109,-0.3737238,False,good,False,True,15.0,True,False,False,False,False,True,False,False,0.0
97987918,34,7,850.0,penthouse,40.0,True,1,1,39.4927739,-0.3575035,True,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0
30208205,46,5,950.0,flat,115.0,True,3,2,39.4788908,-0.3572635,False,good,False,True,8.0,True,False,False,False,False,True,False,False,0.0
97683274,54,11,4500.0,penthouse,140.0,True,3,2,39.1758894,-0.2418698,False,good,False,True,32.0,False,False,False,False,False,True,True,True,0.0
87924709,27,4,1600.0,penthouse,150.0,True,2,2,39.4725844,-0.3709239,False,good,False,True,11.0,True,False,False,False,False,True,True,False,150.0
97583864,25,3,1400.0,flat,116.0,True,2,2,39.4768151,-0.3799497,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97490755,49,0,2500.0,chalet,150.0,False,5,3,39.2938047,-0.2881371,False,good,False,False,17.0,False,False,False,False,False,True,False,False,0.0
97406668,21,1,1100.0,flat,75.0,True,2,1,39.4808291,-0.3266706,False,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0
87372393,50,3,950.0,duplex,143.0,True,3,2,39.4924822,-0.3899198,True,good,False,True,7.0,True,False,False,False,False,True,True,False,50.0
96698208,27,1,1250.0,flat,45.0,True,1,1,39.4676421,-0.3833481,False,good,False,True,28.0,False,False,False,False,False,True,False,False,0.0
96978516,34,4,2200.0,flat,130.0,True,2,2,39.4696819,-0.3743952,True,good,False,True,17.0,False,False,False,False,False,True,True,True,0.0
96785997,33,3,1800.0,flat,90.0,True,1,2,39.4727508,-0.3770801,False,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0
96698191,23,1,1650.0,flat,60.0,True,2,2,39.4703421,-0.3840481,False,good,False,True,28.0,False,False,False,False,False,True,False,False,0.0
96606522,54,11,1700.0,penthouse,140.0,True,3,2,39.1766894,-0.2426698,False,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0
95836913,22,3,1300.0,flat,113.0,True,3,2,39.4706298,-0.3699289,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
95724464,29,0,1200.0,flat,50.0,True,1,1,39.4735166,-0.3295068,False,good,False,False,24.0,False,False,False,False,False,True,False,False,0.0
95295643,28,4,1200.0,flat,91.0,True,2,1,39.4727572,-0.3789393,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
94444916,39,3,1700.0,flat,150.0,True,4,2,39.4706438,-0.3795197,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97696748,34,1,1050.0,flat,85.0,True,3,1,39.4846161,-0.3274258,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97532676,22,1,1900.0,flat,65.0,True,2,1,39.4802485,-0.3270291,False,good,False,False,29.0,False,False,False,False,False,True,False,False,0.0
97987706,18,1,1600.0,flat,75.0,True,2,1,39.461746,-0.3680694,False,good,False,True,21.0,False,False,False,False,False,True,False,False,0.0
97889367,26,4,1200.0,flat,115.0,True,3,2,39.4848173,-0.3613186,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
97796837,25,1,1250.0,flat,90.0,True,2,1,39.461546,-0.332124,False,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0
94431983,19,5,950.0,flat,108.0,True,2,2,39.466195,-0.368658,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
97679398,21,1,1800.0,flat,78.0,True,2,1,39.4875954,-0.3266033,False,good,False,False,23.0,False,False,False,False,False,True,False,False,0.0
97562635,39,1,3800.0,flat,65.0,True,1,1,39.4888735,-0.3255693,False,good,False,True,58.0,False,False,False,False,False,True,True,True,0.0
97527128,35,8,1900.0,duplex,129.0,True,2,1,39.4884954,-0.3263033,False,good,False,True,15.0,False,False,False,False,False,True,True,True,0.0
97524577,28,1,3700.0,flat,108.0,True,2,2,39.5123706,-0.3194221,False,good,False,True,34.0,False,False,False,False,False,True,True,True,0.0
97320971,39,1,1280.0,flat,65.0,True,1,1,39.4887735,-0.3272693,False,good,False,True,20.0,False,False,False,False,False,True,True,True,0.0
97143794,21,1,3500.0,flat,80.0,True,2,1,39.4882954,-0.3295033,False,good,False,True,44.0,False,False,False,False,False,True,False,False,0.0
97079522,25,1,1500.0,flat,95.0,True,3,2,39.4852354,-0.3273057,False,good,False,True,16.0,False,False,False,False,False,True,True,True,0.0
96467584,22,1,1000.0,flat,80.0,True,2,2,39.4849145,-0.3299013,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0
94373289,31,1,3000.0,flat,130.0,True,3,2,39.4858805,-0.3267491,False,good,False,True,23.0,False,False,False,False,False,True,True,True,0.0
93852768,36,8,2500.0,penthouse,260.0,True,3,3,39.4839145,-0.3273013,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
39129069,21,1,1100.0,flat,58.0,True,1,1,39.4870735,-0.3247693,False,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0
89294149,29,1,2300.0,flat,82.0,True,2,2,39.48449,-0.3304799,False,good,False,True,28.0,False,False,False,False,False,True,True,True,0.0
81260821,22,1,1100.0,flat,85.0,True,2,1,39.4923412,-0.324593,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0
88149735,26,1,955.0,flat,85.0,True,1,1,39.4891342,-0.3259149,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0
86811403,27,7,1300.0,flat,70.0,True,2,1,39.4956085,-0.3280564,False,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0
40529463,36,1,950.0,flat,88.0,True,2,1,39.4918412,-0.324893,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
