propertyCode,price,numPhotos,floor,rooms,bathrooms,size,parkingSpacePrice,exterior,hasParkingSpace,isParkingSpaceIncludedInPrice,hasLift,hasPlan,has360,has3DTour,hasVideo,propertyType,direction
84801943,850.0,18,2,3,2,130.0,0.0,True,False,False,True,False,False,False,False,flat,central
94254454,650.0,19,3,3,1,75.0,0.0,True,False,False,False,False,False,False,False,flat,central
97179008,575.0,13,3,4,2,150.0,0.0,True,False,False,True,False,False,False,False,flat,south
85618600,1500.0,16,0,3,1,100.0,0.0,False,False,False,False,False,False,False,False,chalet,south
88395168,500.0,12,3,2,1,60.0,0.0,True,False,False,True,False,False,False,False,flat,south
98289153,710.0,14,3,1,1,55.0,0.0,True,False,False,True,False,False,False,False,flat,central
98297419,750.0,12,3,3,2,85.0,0.0,True,False,False,False,False,False,False,False,flat,central
98275546,1500.0,18,2,3,2,93.0,0.0,True,False,False,True,False,False,False,False,flat,central
98272090,780.0,15,1,4,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
96232764,870.0,12,1,4,1,96.0,0.0,True,False,False,False,False,False,False,False,flat,central
98143747,750.0,18,0,1,1,50.0,0.0,True,False,False,False,False,False,False,False,flat,central
98030536,1200.0,10,1,4,2,127.0,0.0,True,False,False,True,False,False,False,False,flat,central
97852332,2300.0,18,17,4,2,220.0,0.0,True,True,True,True,False,False,False,False,flat,central
89390529,2500.0,20,1,2,1,80.0,0.0,True,False,False,False,False,False,False,False,flat,central
90328195,850.0,19,2,3,1,83.0,0.0,True,False,False,False,False,False,False,False,flat,central
97178493,850.0,14,3,4,1,87.0,0.0,True,False,False,False,False,False,False,False,flat,central
93532521,2200.0,13,4,2,2,110.0,0.0,True,True,True,True,False,False,False,False,flat,central
93304847,1500.0,20,3,4,3,190.0,0.0,True,False,False,False,False,False,False,False,flat,central
92325417,950.0,16,2,3,2,90.0,0.0,True,True,True,True,False,False,False,False,flat,central
27404090,800.0,15,3,5,2,117.0,0.0,True,False,False,True,False,False,False,False,flat,central
37347426,1500.0,12,5,4,2,180.0,0.0,True,False,False,True,False,False,False,False,flat,central
29103938,900.0,20,6,3,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
98302071,750.0,10,4,2,1,60.0,0.0,False,False,False,True,False,False,False,False,flat,central
98290677,1050.0,10,0,2,2,80.0,0.0,True,False,False,True,False,False,False,False,flat,central
81512493,800.0,10,1,2,1,64.0,0.0,False,False,False,True,False,False,False,False,flat,central
98265739,550.0,16,5,2,1,102.0,0.0,True,False,False,True,False,False,False,False,flat,north
98250204,800.0,15,0,3,2,92.0,0.0,False,False,False,False,False,False,False,False,chalet,central
98244259,850.0,14,4,3,1,106.0,0.0,True,False,False,True,False,False,False,False,flat,central
98203809,500.0,20,1,3,2,94.0,0.0,True,False,False,True,False,False,False,False,flat,north
98167970,1450.0,13,1,4,2,125.0,0.0,True,False,False,True,False,False,False,False,flat,central
91769474,2500.0,19,3,3,2,126.0,0.0,True,True,True,True,False,False,False,False,penthouse,north
97973127,700.0,22,3,3,2,144.0,0.0,True,False,False,True,False,False,False,False,flat,central
98213498,750.0,5,3,3,2,110.0,0.0,True,False,False,False,False,False,False,False,flat,central
98069631,600.0,5,5,3,2,150.0,0.0,True,True,True,True,False,False,False,False,penthouse,south
97919743,830.0,31,9,3,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97841167,600.0,10,3,3,2,90.0,50.0,True,True,False,True,False,False,False,False,flat,south
97281201,1000.0,16,3,2,1,80.0,0.0,True,True,True,True,False,False,False,False,flat,south
97266912,1300.0,19,1,2,1,75.0,0.0,True,True,True,False,False,False,False,False,flat,south
92038933,1000.0,7,8,2,1,60.0,0.0,True,False,False,True,False,False,False,False,flat,central
86498576,950.0,7,0,0,1,30.0,0.0,True,False,False,True,False,False,False,False,studio,central
98264080,500.0,10,1,1,1,50.0,0.0,True,False,False,False,False,False,False,False,flat,central
98273214,850.0,17,4,0,1,70.0,0.0,True,False,False,False,False,False,False,False,studio,central
98249040,1000.0,9,0,1,1,67.0,0.0,True,False,False,True,False,False,False,False,flat,central
97685354,700.0,8,1,2,1,100.0,0.0,True,False,False,False,False,False,False,False,flat,north
98234071,800.0,6,3,2,1,85.0,0.0,True,False,False,True,False,False,False,False,flat,central
98211660,675.0,12,4,3,2,110.0,0.0,False,True,True,True,False,False,False,False,flat,west
98158802,670.0,13,6,1,1,58.0,0.0,False,False,False,True,False,False,False,False,flat,central
98105489,800.0,11,2,2,1,70.0,0.0,False,False,False,True,False,False,False,False,flat,central
98102781,2200.0,8,0,3,3,315.0,0.0,False,True,True,False,False,False,False,False,chalet,west
98025778,1200.0,9,3,4,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
97935632,800.0,21,3,3,2,114.0,0.0,True,False,False,True,False,False,False,False,flat,central
97927321,900.0,12,5,4,2,162.0,0.0,True,False,False,True,False,False,False,False,flat,central
95132437,1150.0,16,13,4,2,160.0,0.0,True,False,False,True,False,False,False,False,flat,central
97772546,900.0,8,1,3,2,140.0,0.0,True,False,False,False,False,False,False,False,flat,central
97651658,800.0,6,3,2,1,80.0,0.0,True,False,False,True,False,False,False,False,flat,central
87682315,2500.0,17,7,3,2,185.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
88284245,900.0,11,1,2,1,60.0,0.0,True,False,False,False,False,False,False,False,flat,central
97563014,700.0,11,1,2,1,65.0,0.0,True,False,False,True,False,False,False,False,flat,central
97375909,825.0,3,1,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
97338836,1200.0,16,2,4,2,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
38296858,1600.0,9,11,2,2,70.0,0.0,True,True,True,True,False,False,False,False,penthouse,south
97003906,950.0,12,2,2,1,77.0,0.0,True,False,False,False,False,False,False,False,flat,central
95843174,1750.0,11,0,1,1,106.0,0.0,True,False,False,False,False,False,False,False,flat,central
98275344,495.0,13,1,3,1,100.0,0.0,True,False,False,False,False,False,False,False,flat,south
98266318,1200.0,5,5,4,2,150.0,0.0,True,False,False,True,False,False,False,False,flat,central
98261977,850.0,8,3,5,2,140.0,0.0,True,False,False,True,False,False,False,False,flat,central
98254029,1300.0,5,4,4,2,144.0,0.0,True,False,False,True,False,False,False,False,flat,central
98250054,750.0,8,3,2,1,85.0,0.0,True,False,False,True,False,False,False,False,flat,central
98238064,850.0,14,1,1,1,56.0,0.0,True,False,False,False,False,False,False,False,flat,central
37715171,850.0,8,4,4,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
98143065,625.0,15,1,2,1,85.0,0.0,True,False,False,True,False,False,False,False,flat,central
98141655,1150.0,5,4,4,2,132.0,0.0,True,False,False,True,False,False,False,False,flat,central
98141570,900.0,5,2,3,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
98141460,850.0,6,6,2,1,70.0,0.0,True,False,False,True,False,False,False,False,flat,central
98141153,1500.0,5,2,4,2,112.0,0.0,True,False,False,True,False,False,False,False,flat,central
98139225,900.0,1,6,2,2,100.0,0.0,False,False,False,True,False,False,False,False,flat,central
33895183,900.0,6,6,3,1,88.0,0.0,True,False,False,True,False,False,False,False,flat,central
98101651,600.0,18,6,2,1,74.0,0.0,False,True,True,True,False,False,False,False,flat,south
29811730,700.0,5,3,2,1,75.0,0.0,False,False,False,True,False,False,False,False,flat,central
97929342,1200.0,12,3,3,2,95.0,0.0,True,True,True,True,False,False,False,False,flat,central
97231553,1100.0,17,2,2,2,137.0,0.0,True,False,False,True,False,False,False,False,flat,central
92949839,1350.0,19,7,3,1,120.0,0.0,True,False,False,True,False,False,False,True,penthouse,central
96946618,850.0,14,3,3,1,104.0,0.0,True,False,False,True,False,False,False,False,flat,central
38115122,1700.0,19,2,2,1,68.0,0.0,True,False,False,True,False,False,False,True,flat,north
98306156,650.0,4,7,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,south
97415464,1400.0,9,0,4,3,215.0,0.0,False,True,True,False,False,False,False,False,chalet,south
98239355,750.0,12,3,2,1,53.0,0.0,True,False,False,True,False,False,False,False,flat,central
97985041,1000.0,12,1,4,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
97841657,1200.0,12,5,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97653358,1200.0,13,1,2,1,65.0,0.0,False,False,False,True,False,False,False,False,flat,central
97606566,1200.0,19,4,3,1,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
97023758,1100.0,16,6,4,1,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
87828981,1500.0,20,4,5,3,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97943316,750.0,23,1,4,1,73.0,0.0,False,False,False,False,False,False,False,False,flat,south
98141247,1200.0,1,1,4,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
34803054,2500.0,14,0,3,3,180.0,0.0,False,True,True,False,False,False,False,False,chalet,central
98272578,1400.0,9,7,3,2,140.0,0.0,True,False,False,True,False,False,False,False,flat,central
98212026,500.0,18,2,3,1,89.0,0.0,True,False,False,False,False,False,False,False,flat,central
98204487,500.0,11,3,3,1,85.0,0.0,True,False,False,False,False,False,False,False,flat,central
94641975,850.0,9,2,3,1,93.0,0.0,True,False,False,True,False,False,False,False,flat,central
89877549,1000.0,8,2,5,2,102.0,0.0,True,False,False,False,False,False,False,False,flat,central
97304786,1400.0,6,1,2,2,86.0,0.0,True,False,False,True,False,False,False,False,flat,central
96937724,450.0,16,2,4,2,130.0,0.0,True,False,False,True,False,False,False,False,flat,west
96709891,1200.0,8,11,3,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
90704182,1200.0,32,1,2,2,80.0,0.0,True,False,False,True,False,False,False,False,flat,central
98234447,3000.0,8,5,2,2,90.0,0.0,True,True,True,True,False,False,False,False,flat,south
98122916,700.0,20,8,1,1,57.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
98010045,500.0,7,4,2,1,100.0,0.0,True,False,False,False,False,False,False,False,flat,central
97830156,850.0,12,2,2,1,75.0,0.0,False,False,False,False,False,False,False,False,flat,north
97865072,750.0,15,2,1,1,52.0,0.0,True,False,False,True,False,False,False,False,flat,central
97840195,450.0,13,2,3,2,95.0,0.0,True,False,False,True,False,False,False,False,flat,south
97794068,800.0,7,3,2,1,70.0,0.0,False,False,False,False,False,False,False,False,flat,north
97571423,700.0,15,5,2,1,72.0,0.0,True,False,False,False,False,False,False,True,flat,central
96966961,500.0,19,1,3,2,160.0,0.0,True,True,True,True,False,False,False,False,duplex,south
96376010,800.0,17,2,1,1,65.0,0.0,True,False,False,False,False,False,False,False,flat,central
98260972,810.0,2,6,2,2,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
98035881,650.0,5,5,2,1,72.0,0.0,True,False,False,False,False,False,False,False,flat,central
97910215,1250.0,1,2,3,2,96.0,0.0,False,False,False,False,False,False,False,False,flat,central
96115122,850.0,7,1,1,1,106.0,0.0,False,False,False,True,False,False,False,False,flat,central
96046641,390.0,20,0,3,2,80.0,0.0,False,False,False,False,False,False,False,False,chalet,west
98233982,900.0,11,3,4,1,82.0,0.0,True,False,False,False,False,False,False,False,flat,central
98152165,600.0,19,1,2,2,91.0,0.0,True,False,False,False,False,False,False,False,flat,north
98027282,1100.0,18,3,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97687742,1800.0,2,0,3,2,170.0,0.0,False,True,True,False,False,False,False,False,chalet,west
94131497,375.0,4,1,3,1,86.0,0.0,True,True,True,False,False,False,False,False,flat,north
98152409,600.0,7,0,2,1,62.0,0.0,True,False,False,False,False,False,False,False,flat,central
98151941,540.0,6,1,2,1,80.0,0.0,True,False,False,True,False,False,False,False,flat,north
97162380,470.0,9,1,3,2,95.0,0.0,True,False,False,False,False,False,False,False,flat,south
95913188,370.0,8,1,3,1,100.0,0.0,True,False,False,False,False,False,False,False,flat,south
98150849,400.0,4,3,4,2,135.0,0.0,True,False,False,False,False,False,False,False,flat,north
98116947,800.0,5,4,3,1,95.0,0.0,True,False,False,True,False,False,False,False,flat,central
91174637,680.0,15,3,2,1,80.0,0.0,False,False,False,True,False,False,False,False,flat,north
88165069,600.0,10,0,1,1,124.0,0.0,False,False,False,False,False,False,False,False,flat,south
98268165,3500.0,11,0,4,3,210.0,0.0,False,False,False,False,False,False,False,False,chalet,west
98267281,750.0,6,1,1,1,65.0,0.0,True,False,False,False,False,False,False,False,flat,central
98209583,1000.0,17,4,3,1,90.0,0.0,True,False,False,False,False,False,False,True,flat,central
98206760,470.0,16,3,4,1,105.0,0.0,True,False,False,False,False,False,False,False,flat,north
98187987,600.0,12,3,2,1,70.0,0.0,True,False,False,False,False,False,False,False,flat,central
98094825,550.0,11,2,2,1,80.0,0.0,True,False,False,False,False,False,False,False,flat,north
98063731,700.0,18,0,2,2,90.0,0.0,False,False,False,False,False,False,False,False,chalet,central
98039085,650.0,11,2,3,1,75.0,0.0,True,False,False,False,False,False,False,False,flat,central
95540464,390.0,10,0,3,1,101.0,0.0,True,False,False,False,False,False,False,False,flat,west
97611808,1150.0,15,2,3,2,150.0,0.0,True,False,False,True,False,False,False,False,flat,central
98237624,500.0,3,1,2,1,77.0,0.0,True,False,False,True,False,False,False,False,flat,south
98237030,600.0,9,3,2,1,142.0,0.0,True,False,False,True,False,False,False,False,duplex,south
97438302,1790.0,1,18,3,2,170.0,0.0,True,True,True,True,False,False,False,False,penthouse,central
82764879,900.0,14,1,3,2,178.8,0.0,False,False,False,False,False,False,False,False,chalet,central
88003322,860.0,7,3,3,1,80.0,0.0,True,False,False,True,False,False,False,False,flat,central
98276224,700.0,13,6,2,1,80.0,0.0,True,False,False,True,False,False,False,True,flat,central
98099301,800.0,9,7,2,2,75.0,0.0,True,True,True,True,False,False,False,False,flat,central
98117419,800.0,11,1,1,1,65.0,0.0,True,False,False,False,False,False,False,False,flat,central
96420583,1050.0,11,2,3,2,156.0,0.0,False,False,False,True,False,False,False,False,flat,central
95594316,1500.0,12,1,2,2,215.0,0.0,True,False,False,False,False,False,False,False,flat,central
98246051,890.0,8,1,0,1,60.0,0.0,True,False,False,False,False,False,False,False,studio,central
98232778,650.0,7,1,1,1,50.0,0.0,True,True,True,True,False,False,False,False,flat,central
98232557,600.0,9,1,3,1,85.0,0.0,True,False,False,True,False,False,False,False,flat,north
98212991,2500.0,19,6,3,2,109.0,0.0,True,False,False,True,False,False,False,False,flat,central
98107341,650.0,5,4,4,1,95.0,0.0,True,False,False,False,False,False,False,False,flat,central
98095452,500.0,9,5,1,1,50.0,0.0,True,True,True,True,False,False,False,False,flat,central
98094983,650.0,5,5,4,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
98081995,650.0,12,1,2,1,55.0,0.0,True,False,False,False,False,False,False,False,flat,central
98010211,600.0,6,4,1,1,50.0,0.0,True,False,False,True,False,False,False,False,flat,central
94131261,575.0,6,1,3,1,85.0,0.0,True,False,False,False,False,False,False,False,flat,central
96768714,550.0,5,5,1,1,70.0,0.0,True,False,False,True,False,False,False,False,flat,north
97869608,500.0,4,5,2,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97820393,750.0,13,1,2,1,70.0,0.0,False,False,False,False,False,False,False,False,flat,central
97792637,490.0,4,0,4,2,135.0,0.0,False,False,False,False,False,False,False,False,countryHouse,west
96846761,450.0,4,0,5,2,165.0,0.0,False,False,False,False,False,False,False,False,countryHouse,west
97457989,750.0,10,1,1,1,62.0,0.0,False,False,False,False,False,False,False,False,flat,central
92375972,500.0,6,0,1,1,50.0,0.0,True,False,False,False,False,False,False,False,flat,central
86350261,400.0,6,1,3,1,80.0,0.0,True,False,False,False,False,False,False,False,flat,south
98105560,680.0,1,3,3,2,85.0,0.0,True,False,False,True,False,False,False,False,flat,central
88574391,800.0,13,4,4,2,85.0,0.0,True,False,False,False,False,False,False,False,flat,central
89975010,700.0,12,2,2,2,82.0,0.0,True,False,False,True,False,False,False,False,flat,central
97725893,650.0,13,4,3,1,73.0,0.0,True,False,False,False,False,False,False,False,flat,central
97698503,600.0,19,1,0,1,70.0,0.0,True,False,False,True,False,False,False,False,studio,central
97592181,600.0,11,3,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97535202,650.0,17,3,3,2,126.0,0.0,True,False,False,True,False,False,False,False,flat,central
97246368,700.0,0,2,2,1,85.0,0.0,True,True,True,True,False,False,False,False,flat,south
96617637,600.0,20,1,3,2,103.0,0.0,True,False,False,True,False,False,False,False,flat,north
95771628,500.0,11,4,3,1,110.0,0.0,True,False,False,False,False,False,False,False,flat,south
98108000,1200.0,3,5,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
98046488,550.0,3,1,3,2,113.0,0.0,True,False,False,True,False,False,False,False,flat,west
97996664,950.0,13,2,4,1,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
97967626,800.0,17,1,3,2,120.0,0.0,False,True,True,True,False,False,False,False,flat,central
97952553,600.0,5,2,3,1,78.0,0.0,True,False,False,False,False,False,False,False,flat,central
97915297,550.0,15,3,3,2,90.0,0.0,True,False,False,True,False,False,False,True,flat,central
86915859,550.0,4,2,2,1,65.0,0.0,True,False,False,True,False,False,False,False,flat,central
97679637,600.0,9,0,3,2,153.0,0.0,True,False,False,True,False,False,False,False,duplex,north
35936266,600.0,6,2,2,1,70.0,0.0,True,False,False,False,False,False,False,False,flat,central
97560477,650.0,7,2,3,1,70.0,0.0,True,False,False,True,False,False,False,False,flat,central
97548211,600.0,9,4,3,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
97535281,650.0,4,3,4,2,90.0,0.0,True,True,True,True,False,False,False,False,flat,central
97484077,650.0,9,0,1,1,58.0,50.0,True,True,False,True,False,False,False,False,flat,central
97334169,450.0,19,1,2,2,86.0,0.0,True,False,False,False,False,False,False,True,flat,central
88772862,500.0,8,0,1,1,60.0,0.0,True,False,False,True,False,False,False,False,flat,central
97621037,620.0,2,4,3,2,115.0,0.0,True,False,False,True,False,False,False,False,flat,central
97548100,650.0,1,3,3,2,125.0,0.0,True,False,False,True,False,False,False,False,flat,central
97484482,650.0,2,2,3,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
97771801,770.0,9,1,4,2,175.0,0.0,True,False,False,False,False,False,False,False,flat,north
97424810,600.0,10,1,2,1,70.0,0.0,True,True,True,False,False,False,False,False,flat,west
98283584,550.0,0,2,1,1,50.0,0.0,True,False,False,True,False,False,False,False,flat,central
97905034,850.0,15,0,5,2,140.0,0.0,False,False,False,False,False,False,False,False,chalet,west
98212453,500.0,0,0,2,1,65.0,0.0,True,False,False,False,False,False,False,False,flat,central
98151357,500.0,0,2,3,1,75.0,0.0,True,False,False,False,False,False,False,False,flat,central
98150709,350.0,0,1,3,1,100.0,0.0,True,False,False,False,False,False,False,False,flat,west
98107713,550.0,0,4,3,1,120.0,0.0,True,False,False,False,False,False,False,False,flat,central
98107061,600.0,0,4,3,1,85.0,0.0,True,False,False,True,False,False,False,False,flat,north
98106549,590.0,0,1,3,1,70.0,0.0,True,False,False,False,False,False,False,False,flat,central
98038933,650.0,0,3,2,1,75.0,0.0,True,False,False,True,False,False,False,False,flat,central
98342713,4000.0,32,6,2,1,119.0,0.0,True,True,True,True,False,False,False,False,flat,central
98028193,1855.0,27,0,4,3,265.0,0.0,False,True,True,False,True,False,True,False,chalet,central
94411219,4000.0,36,14,2,2,102.0,0.0,True,True,True,True,False,False,False,False,duplex,south
97953838,4000.0,36,2,1,1,87.0,0.0,True,False,False,False,False,False,False,True,flat,central
98203398,4000.0,26,8,2,2,85.0,0.0,True,False,False,True,False,False,False,False,penthouse,central
98350088,1000.0,19,10,3,2,129.0,0.0,True,True,True,True,False,False,False,False,flat,central
98349647,700.0,11,6,2,1,72.0,0.0,True,False,False,True,False,False,False,False,flat,central
98349614,850.0,29,2,3,1,85.0,0.0,True,False,False,True,False,False,False,True,flat,central
89946830,850.0,27,2,3,1,80.0,0.0,True,False,False,True,False,False,False,True,flat,central
98349514,750.0,26,6,3,1,80.0,0.0,True,False,False,True,True,False,False,True,flat,central
98349265,799.0,19,3,2,1,70.0,0.0,True,False,False,True,False,False,False,False,flat,central
96536013,1300.0,14,3,4,3,118.0,0.0,True,False,False,True,False,False,False,False,flat,central
98349174,1400.0,15,2,3,1,125.0,0.0,True,False,False,False,False,False,False,False,duplex,central
97700412,700.0,14,3,2,1,76.0,0.0,True,False,False,True,False,False,False,False,flat,central
98349019,590.0,14,2,2,1,65.0,0.0,False,False,False,True,False,False,False,False,flat,central
98348997,500.0,35,9,1,1,49.0,0.0,True,False,False,True,False,False,False,False,flat,central
98348946,1400.0,9,4,4,2,120.0,0.0,True,False,False,True,False,False,False,False,flat,central
93342393,1500.0,38,0,5,3,273.0,0.0,False,True,True,False,False,False,False,False,chalet,north
98348757,4000.0,22,1,3,1,80.0,0.0,True,False,False,True,True,False,False,False,flat,central
98348736,550.0,16,2,3,1,52.0,0.0,True,False,False,False,False,False,False,False,flat,central
98258122,1500.0,52,4,5,2,154.0,0.0,True,False,False,True,True,False,True,True,flat,central
98348371,525.0,26,1,3,2,150.0,0.0,False,False,False,True,False,False,False,False,flat,south
98348325,950.0,25,6,3,2,97.0,0.0,True,True,True,True,False,False,False,False,penthouse,central
98348266,800.0,30,1,4,2,120.0,0.0,True,False,False,True,False,True,False,True,flat,central
92714615,500.0,10,2,2,2,100.0,0.0,True,True,True,True,False,False,False,False,flat,west
98348107,700.0,17,3,2,1,56.0,0.0,True,False,False,True,True,False,False,True,flat,central
98348090,800.0,32,10,2,1,85.0,0.0,True,False,False,True,False,False,False,True,flat,central
98347884,1500.0,31,4,4,2,154.0,0.0,True,False,False,True,False,False,False,False,flat,central
98347784,800.0,29,3,3,2,110.0,0.0,False,False,False,True,False,False,False,False,flat,central
90990614,1350.0,16,1,1,2,178.0,0.0,True,True,True,True,False,False,False,False,flat,central
98347719,560.0,6,1,3,1,55.0,0.0,True,False,False,True,False,False,False,False,flat,central
98347692,960.0,20,3,4,1,100.0,0.0,True,False,False,True,False,False,False,True,flat,central
98347189,900.0,13,5,4,1,105.0,0.0,True,False,False,False,True,False,False,False,flat,central
98347098,600.0,11,0,3,1,100.0,0.0,False,False,False,False,False,False,False,False,countryHouse,central
89049347,750.0,29,2,3,2,99.0,0.0,True,False,False,True,False,False,False,False,flat,central
98346945,600.0,16,1,2,1,65.0,0.0,True,False,False,False,False,False,False,False,flat,central
98346913,550.0,16,1,1,1,52.0,0.0,True,False,False,True,True,False,False,True,flat,central
98346692,600.0,16,0,3,1,88.0,0.0,True,False,False,True,False,False,False,False,flat,central
98346573,1600.0,8,2,2,2,110.0,0.0,True,False,False,True,False,False,False,False,flat,central
98194389,1500.0,23,2,3,2,95.0,0.0,True,False,False,True,False,False,False,False,flat,central
26883510,580.0,16,8,0,1,40.0,0.0,True,False,False,True,False,False,False,False,studio,central
98346068,675.0,11,4,3,3,110.0,0.0,True,True,True,True,False,False,False,False,flat,west
98345559,800.0,7,5,1,1,42.0,0.0,True,False,False,False,False,False,False,False,flat,central
98345870,640.0,13,2,1,1,70.0,0.0,True,False,False,True,False,False,False,False,flat,central
98345843,900.0,12,6,2,2,95.0,0.0,True,False,False,True,True,False,False,True,flat,central
98345775,800.0,17,4,3,2,112.0,0.0,True,False,False,True,True,False,False,False,flat,central
89390700,980.0,7,0,3,1,65.0,0.0,True,False,False,False,False,False,False,False,flat,central
89706328,650.0,19,1,2,1,85.0,0.0,True,False,False,False,False,False,False,True,flat,central
94823279,800.0,16,4,4,1,93.0,0.0,True,False,False,True,False,False,False,False,flat,central
98345565,840.0,19,7,3,3,95.0,0.0,True,False,False,True,False,False,False,False,flat,central
94661754,750.0,16,1,1,1,51.0,0.0,True,False,False,False,False,False,False,True,flat,central
98345538,650.0,12,3,3,2,120.0,0.0,True,True,True,True,False,False,False,False,flat,south
91678140,2500.0,28,0,6,4,400.0,0.0,False,True,True,False,False,False,False,False,chalet,west
95406591,750.0,27,2,1,1,50.0,0.0,True,True,True,True,True,False,False,False,flat,central
85477924,1000.0,11,3,4,2,130.0,0.0,True,False,False,True,False,False,False,False,flat,central
88999145,750.0,19,6,3,1,89.0,0.0,False,False,False,True,False,False,False,False,flat,central
90609414,990.0,35,3,4,1,83.0,0.0,True,False,False,True,False,False,False,True,flat,central
91643257,1090.0,12,4,1,1,60.0,0.0,True,False,False,False,False,False,False,False,flat,central
98345200,1350.0,19,3,4,2,178.0,0.0,True,True,True,True,False,False,False,True,flat,central
98345082,700.0,23,9,1,1,60.0,0.0,True,False,False,True,True,False,False,False,flat,central
98345074,900.0,7,0,4,1,110.0,0.0,True,False,False,False,False,False,False,False,flat,central
98345019,2200.0,38,1,1,1,65.0,0.0,True,True,True,True,False,False,False,False,flat,central
98344731,700.0,23,0,2,3,100.0,0.0,False,False,False,False,False,False,False,False,chalet,north
98344640,1350.0,17,1,3,2,157.0,0.0,True,True,True,True,False,False,False,True,flat,central
98344203,650.0,45,1,2,1,76.0,0.0,True,False,False,True,False,False,False,False,flat,central
98344202,1200.0,36,1,4,2,113.0,0.0,True,False,False,True,False,False,False,False,flat,central
98344183,650.0,42,1,1,1,54.0,0.0,True,False,False,True,False,False,False,True,flat,central
98344055,1255.0,20,13,3,2,115.0,0.0,False,True,True,True,False,True,False,False,flat,central
98200619,1000.0,26,2,3,2,145.0,0.0,True,False,False,True,False,False,False,False,flat,central
97561853,975.0,21,8,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
98252779,1750.0,63,1,5,2,105.0,0.0,True,False,False,True,False,False,True,False,flat,central
98341524,1200.0,27,1,4,2,90.0,0.0,True,False,False,True,False,False,False,True,flat,central
98341460,625.0,17,3,3,1,76.0,0.0,True,False,False,False,False,False,False,False,flat,central
98340064,850.0,11,7,4,2,126.0,0.0,True,False,False,True,False,False,False,False,flat,central
98340088,800.0,19,3,1,1,48.0,0.0,True,False,False,True,False,False,False,False,flat,central
98337815,860.0,12,7,3,2,100.0,0.0,True,False,False,True,False,False,False,False,flat,central
96364025,620.0,8,7,0,1,45.0,0.0,True,True,True,True,False,False,False,False,studio,central
98336502,799.0,28,6,2,2,75.0,50.0,True,True,False,True,True,False,False,True,flat,central
98335482,1050.0,11,10,2,2,75.0,0.0,True,True,True,True,False,False,False,True,flat,central
92517491,725.0,17,7,3,1,93.0,0.0,True,False,False,True,False,False,False,False,flat,central
35169188,850.0,20,2,4,1,110.0,0.0,True,False,False,True,False,True,False,False,flat,central
98333977,1600.0,38,9,3,2,157.0,0.0,True,False,False,True,False,False,False,False,flat,central
98333316,850.0,13,2,3,1,90.0,0.0,True,False,False,True,False,False,False,False,flat,central
98332938,1225.0,22,1,1,1,58.0,0.0,True,False,False,True,False,False,False,True,flat,central
98331260,1580.0,34,12,4,2,132.0,0.0,False,True,True,True,True,False,False,False,flat,central
98331259,1105.0,34,10,3,2,104.0,0.0,False,True,True,True,True,False,False,False,flat,central
98264695,650.0,13,0,1,1,50.0,0.0,False,False,False,False,False,False,False,False,flat,central
98242646,1400.0,37,0,4,2,122.0,0.0,True,False,False,True,False,True,False,False,flat,central
98346016,570.0,0,1,2,1,60.0,0.0,True,False,False,False,False,False,False,False,flat,central
98345079,600.0,0,0,3,1,75.0,0.0,True,False,False,False,False,False,False,False,flat,central
97565895,1100.0,29,4,3,1,78.0,0.0,True,False,False,True,True,True,False,False,flat,central
98208958,1700.0,34,11,4,2,111.0,0.0,True,False,False,True,False,False,False,False,flat,central
94604341,1100.0,44,6,4,2,151.0,0.0,True,False,False,True,True,False,False,True,flat,central
98309637,1050.0,17,1,1,1,60.0,0.0,True,False,False,False,True,False,False,False,flat,central
88202914,870.0,24,1,0,1,55.0,0.0,True,False,False,True,False,False,False,False,studio,central
